id	partNo	chapterNo	sectionNo	problemNo	examYearRaw	examYears	sourcePage	partTitle	chapterTitle	sectionTitle	questionText	answerText	explanationText	checkStatus	note
doe-p05-c01-s01-q001	5	1	1	1	15	2015	p.258	감사의견의 형성과 감사보고서	미수정왜곡표시의 평가와 감사의견의 형성	식별된 왜곡표시의 집계와 수정권고	[문제 1] 15<br>회계감사기준은 감사인으로 하여금 감사 중 집계한 왜곡표시를 사실적 왜곡표시, 판단적 왜곡표시, 투영된 왜곡표시로 구분할 것을 제시하고 있다. 이 중 ‘투영된 왜곡표시’의 의미가 무엇인지 서술하시오.	투영된 왜곡표시란 모집단의 왜곡표시에 대한 감사인의 최선의 추정치이며, 감사표본에서 식별된 왜곡표시를 표본이 추출된 전체 모집단으로 투영하는 것을 말한다.		CONFIRMED	""
doe-p05-c01-s01-q002	5	1	1	2	14 수정	2014	p.258-259	감사의견의 형성과 감사보고서	미수정왜곡표시의 평가와 감사의견의 형성	식별된 왜곡표시의 집계와 수정권고	[문제 2] 14 수정<br>(주)태양의 외부감사인은 감사계획을 수립하면서 수행중요성(Performance materiality)을 재무제표 전체에 대한 중요성 금액의 약 70%로 설정하여 실증절차를 수행하기로 결정하였다. 이 경우 수행중요성은 약 980백만원으로 계산되었다. 또한 명백하게 사소한(clearly trivial) 금액의 기준은 20백만원으로 정하였다.<br>(주)태양의 외부감사인이 2×13년 기말감사 수행결과 파악한 발견사항은 아래와 같다. 회사는 외부감사인이 발견한 수정사항을 재무제표에 반영할 계획이 없다고 설명하였다.<br>| 구분 | 발견사항 |<br>|---|---|<br>| (A) | 당기에 공장건물에 대한 화재보험료로 2×13년 4월 1일자로 72백만원이 지급되었으며, 보험기간은 2×13년 4월 1일에서 2×14년 3월 31일까지임. 회사는 지급시점에 모두 비용처리 함 |<br>| (B) | 회사의 주요거래처의 재무상황 악화 및 대금회수가 지연됨에 따라 감사인은 해당 거래처의 채권잔액에 대하여 1,000백만원의 대손충당금을 추가 적립할 것을 제시함 |<br>| (C) | 회사의 제품 중 500백만원이 3년 이상 매출이 발생하지 않은 장기 진부화재고로 파악되어 100% 충당금 설정을 제시하였으나, 재무제표일 이후 감사보고서일 전에 150백만원에 전량 매각되었음 |<br>[요구사항]<br>위 상황에서, (1) 감사인이 작성하여 회사에 제시한 미수정왜곡표시 금액이 얼마인지 기재하고, (2) 이 금액을 중요성과 비교한 후에 감사위험, 중요성 판단 및 감사계획 수정 여부와 관련하여 감사인의 추가적 고려가 필요한 사항이 무엇인지 기술하시오.	(1) 1,350백만원(=1,000백만원 + 350백만원(=500백만원 - 150백만원))<br>(2) 수행중요성 980백만원을 재무제표전체의 중요성으로 역산하면 중요성은 1,400백만원(=980백만원 / 70%)이 된다. 미수정왜곡표시는 재무제표전체의 중요성에 미달하지만 미수정왜곡표시가 미발견왜곡표시와 합쳐졌을 때 그 금액은 재무제표전체의 중요성을 초과할 가능성이 있으므로 다음 사항을 추가적으로 고려한다.<br>① 감사위험을 낮추기 위하여 중요성 금액을 낮추는 것이 적절한지 고려한다.<br>② 식별된 왜곡표시를 고려하여 평가된 중요왜곡표시위험과 추가감사절차에 대한 성격, 시기 및 범위를 수정할 필요가 있는지 고려한다.	(A)의 왜곡표시는 18백만원(=72백만원×3개월/12개월)이지만, 명백하게 사소한 금액에 해당하므로 왜곡표시로 집계하지 않는다.	CONFIRMED	""
doe-p05-c01-s01-q003	5	1	1	3	17	2017	p.259-260	감사의견의 형성과 감사보고서	미수정왜곡표시의 평가와 감사의견의 형성	식별된 왜곡표시의 집계와 수정권고	[문제 3] 17<br>외부감사인은 회사의 매출채권에서 통계적 표본추출을 통해 선정된 A, B 및 C 거래처의 거래처별 매출채권 기말잔액에 대해 외부조회절차를 수행하였다. 그 결과 A와 B 거래처로부터 차이가 있다는 회신을 받았으며, 추가감사 결과, 회사의 회계처리 오류임이 밝혀졌다. (단위: 억원)<br>| 구분 | 회사 장부금액 | 회신금액 | 차이금액 |<br>|---|---:|---:|---:|<br>| 외부조회 |  |  |  |<br>| A | 10 | 9 | (-) 1 |<br>| B | 20 | 18 | (-) 2 |<br>| C | 20 | 20 | - |<br>| 소계 | 50 | 47 | (-) 3 |<br>| 기타 거래처 | 450 | 표본으로 선정되지 않음 |  |<br>| 합계 | 500 |  |  |<br>상기 감사업무와 관련한 중요성이 다음과 같을 경우, 위 상황을 고려하여 아래 요구사항에 답하시오.<br>① 중요성: 500억원<br>② 수행중요성: 350억원<br>③ 명백하게 사소한(clearly trivial) 중요성: 25억원<br>[요구사항]<br>(1) 모집단의 오류금액 기대치를 산출하시오(단, 매출채권 모집단의 오류는 매출채권 금액에 비례하여 발생한다고 가정한다).<br>(2) 회사가 위 오류를 수정 반영하지 않기로 결정한 경우에, 미수정왜곡표시의 영향에 대한 평가와 관련하여 ①경영진의 서면진술에 미반영 수정사항으로 첨부되어야 하는지 여부와 ②그 이유를 서술하시오.	(1) 3억원 × (500억원/50억원) = 30억원<br>(2) 회사가 위 오류를 수정 반영하지 않기로 결정한 경우 경영진의 서면진술에 미반영 수정사항으로 첨부되어야 하며, 그 이유는 다음과 같다.<br>① 표본의 왜곡표시는 모집단의 왜곡표시에 투영되어야 하고, 모집단의 왜곡표시는 30억원으로 추정된다.<br>② 모집단의 왜곡표시 30억원은 명백하게 사소한 금액을 초과하므로 왜곡표시집계액에 포함되어야 하고, 이것이 수정되지 않을 경우 경영진의 서면진술에 포함되어야 하는 미수정 왜곡표시에 해당한다.		CONFIRMED	""
doe-p05-c01-s02-q001	5	1	2	1	23	2023	p.261	감사의견의 형성과 감사보고서	미수정왜곡표시의 평가와 감사의견의 형성	미수정왜곡표시가 재무제표에 미치는 영향의 평가와 감사의견의 형성	[문제 1] 23<br>감사인은 식별된 왜곡표시가 감사에 미치는 영향과 미수정왜곡표시가 재무제표에 미치는 영향을 평가한다. 각 항목별 설명이 적절한지 여부를 기재하고, 적절하지 않은 경우 그 이유를 2줄 이내로 서술하시오.<br>| 항목 | 설명 |<br>|---|---|<br>| ① | 감사인은 식별한 왜곡표시를 모두 집계하고, 경영진에게 이러한 왜곡표시의 수정을 요청하여야 한다. |<br>| ② | 감사인은 미수정왜곡표시가 재무제표에 미치는 영향을 평가하기 전에, 전반감사전략 수립 시 결정한 중요성이 적합한지를 재평가하여야 한다. |<br>| ③ | 감사인의 요청으로 경영진이 거래유형, 계정잔액 혹은 공시를 조사하여 발견된 왜곡표시들을 모두 수정한 경우에, 감사인이 수행할 추가적인 감사절차는 없다. |<br>| ④ | 감사인은 미수정왜곡표시가 개별적으로 또는 집합적으로 중요한지 여부를 결정할 때, 과거 보고기간의 미수정왜곡표시가 재무제표에 미치는 영향을 고려할 필요가 없다. |	① 적절하지 않다. 감사인이 명백하게 사소한 금액을 설정한 경우로서 식별된 왜곡표시가 명백하게 사소한 금액에 해당할 경우에는 왜곡표시 집계표에 집계하지 않아도 된다.<br>② 적절하다.<br>③ 적절하지 않다. 경영진이 식별된 왜곡표시와 관련된 장부를 모두 수정한 경우, 왜곡표시가 잔존하고 있는지 여부를 결정하기 위해 추가적인 감사절차를 수행하여야 한다(450-7).<br>④ 적절하지 않다. 미수정왜곡표시가 중요한지 여부를 판단할 때, 과거 보고기간에 관련된 미수정왜곡표시가 관련 거래유형, 계정잔액 또는 공시 그리고 재무제표 전체에 미치는 영향을 고려하여야 한다(450-11).		CONFIRMED	""
doe-p05-c01-s02-q002	5	1	2	2	14	2014	p.261-262	감사의견의 형성과 감사보고서	미수정왜곡표시의 평가와 감사의견의 형성	미수정왜곡표시가 재무제표에 미치는 영향의 평가와 감사의견의 형성	[문제 2] 14<br>다음의 내용을 읽고 아래의 요구사항에 답하시오.<br>우리특수강 주식회사는 주식회사의 외부감사에 관한 법률상 감사를 받아야 하는 회사이다. 감사인은 20×1년 2월 28일 우리특수강 주식회사와 20×1 회계연도의 재무제표에 대한 회계감사를 수행하기로 계약하였다(자산총계 7,000억원). 감사보수는 200백만원 고정보수이며, 추가적으로 어떤 상황이 발생하여도 감사보수를 변경할 수 없는 조건으로 계약하였다. 계약 당시 감사인은 감사원가가 150백만원일 것으로 추정하였다.<br>우리특수강 주식회사는 20×1년 5월 20일 이라크에 해외현지법인을 설립하였으며, 설립과 동시에 현지에서 영업활동을 활발하게 하고 있다. 감사인은 해외현지법인의 재무제표가 우리특수강 주식회사의 재무제표에 미칠 수 있는 영향이 중요하고 동시에 전반적(지분율 95%, 자산총계 4,000억원)일 수 있다고 판단하고 있으며, 회사 경영진은 해외현지법인의 설립과 관련된 정보를 주석에 적절하게 공시하고 있다.<br>감사인은 추가로 해외현지법인을 방문감사할 경우 100백만원의 감사원가가 추가로 투입될 것으로 추정하고 있다. 따라서 감사인은 소요되는 감사원가를 고려하여 해외현지법인을 방문하지 않고 감사의견을 형성하기로 결정하였다. 그러나 우리특수강 주식회사의 경영진은 “우리는 비상장회사로서 당해연도 재무제표를 기초로 하여 은행으로부터 2,000억원을 추가 차입할 것을 계획하고 있기 때문에 무엇보다 적정의견이 필요한 상황입니다. 우리는 어떤 상황에서도 감사증거 수집이 가능하도록 협력하겠습니다. 그러나 감사보수는 처음에 계약한 바와 같은 수준에서 지급할 것입니다”라는 의견을 제시하고 있다.<br>물론 국내에서도 해외현지법인에 대한 제한된 감사증거를 수집할 수도 있지만 충분하고 적합한 수준에는 미치지 못한다. 또한 해외현지 회계법인을 활용하여 감사증거를 수집할 수도 없는 상황이다. 감사일정, 감사계약 및 관련 법률을 고려할 때 감사인은 감사계약을 해지할 수도 없으며, 감사보고서를 발행하여야만 하는 상황이다.<br>[요구사항]<br>회계감사기준에 따르면 이와 같은 경우 (1) 감사인이 형성할 수 있는 감사의견은 무엇인지와, (2) 그 판단 근거를 다음 양식에 따라 서술하시오. (3) 또한 이 경우 감사보고서 발행 후 감사인이 겪을 수 있는 상황은 무엇인지 서술하시오(단, 상기 이외의 감사절차는 회계감사기준에 따라 수행되었다고 가정한다).	(1) 감사의견: 의견거절<br>(2) 판단근거: 비록 그 귀책사유가 감사인에게 있다 하더라도, 감사인이 감사원가를 고려하여 해외현지법인에 대해서 충분하고 적합한 감사증거를 입수하지 못하였고, 재무제표에 미치는 영향이 중요하고 전반적이기 때문이다.<br>(3) 감사보고서 발행 후 감사인이 겪을 수 있는 상황: 추가 차입계획으로 적정의견이 필요한 감사대상회사에 대하여 감사인의 귀책사유로 의견거절이 표명된다면 감사대상회사는 추가 차입이 어렵게 될 수 있다. 이것은 외부감사법상 감사인이 그 임무를 게을리하여 회사에 대해서 손해를 발생하게 한 상황에 해당할 수 있으므로 감사인은 감사대상회사에 대해 손해배상책임을 부담해야 하는 상황에 놓일 수 있다.	어려움, 시간 또는 비용의 문제 그 자체는 감사인이 대체적인 절차가 없는 감사절차를 생략하거나 보다 설득력이 낮은 감사증거에 만족하는 정당한 근거가 되지 못한다(200-A48).	CONFIRMED	""
doe-p05-c01-s02-q003	5	1	2	3	14	2014	p.263	감사의견의 형성과 감사보고서	미수정왜곡표시의 평가와 감사의견의 형성	미수정왜곡표시가 재무제표에 미치는 영향의 평가와 감사의견의 형성	[문제 3] 14<br>감사인이 한정의견을 표명할 수 있는 모든 경우를 각각 3줄 이내로 기재하시오.	감사인은 다음의 경우 한정의견을 표명하여야 한다.<br>① 감사인이 충분하고 적합한 감사증거를 입수한 결과, 왜곡표시가 재무제표에 개별적으로 또는 집합적으로 중요하나 전반적이지는 않다고 결론을 내리는 경우<br>② 감사인이 감사의견의 근거가 되는 충분하고 적합한 감사증거를 입수할 수 없었지만, 발견되지 아니한 왜곡표시가 재무제표에 미칠 수 있는 영향이 중요할 수는 있으나 전반적이지는 않을 것으로 결론을 내리는 경우		CONFIRMED	""
doe-p05-c01-s02-q004	5	1	2	4	24	2024	p.263	감사의견의 형성과 감사보고서	미수정왜곡표시의 평가와 감사의견의 형성	미수정왜곡표시가 재무제표에 미치는 영향의 평가와 감사의견의 형성	[문제 4] 24<br>재무제표에 미치는 영향이 전반적이라고 감사인이 판단하는 경우를 두 가지 기재하시오.	(다음 중 2가지)<br>① 재무제표의 특정 요소, 계정과목 또는 항목에 국한되지 않음<br>② 재무제표의 특정 요소, 계정과목 또는 항목에 국한되지만 이들이 재무제표의 상당한 부분을 나타내거나 나타낼 수 있음<br>③ 공시와 관련하여, 이용자가 재무제표를 이해하는 데 근본적임		CONFIRMED	""
doe-p05-c01-s02-q005	5	1	2	5	24	2024	p.263-264	감사의견의 형성과 감사보고서	미수정왜곡표시의 평가와 감사의견의 형성	미수정왜곡표시가 재무제표에 미치는 영향의 평가와 감사의견의 형성	[문제 5] 24<br>다음의 각 요구사항에 답하시오.<br>(1) 감사인이 재무제표 전체에 중요한 왜곡표시가 없다고 결론을 내릴 수 있을 정도로 충분하고 적합한 감사증거를 입수할 수 없는 경우, 감사인은 감사의견을 변형시켜야 한다. 감사인이 충분하고 적합한 감사증거를 입수하지 못하는 상황은 <보기>와 같은 이유에서 발생할 수 있다. <보기>에 해당하는 예를 각각 두 가지만 기재하시오.<br><보기><br>1) 기업의 통제를 벗어난 상황<br>2) 감사인 업무의 성격이나 시기와 관련된 상황<br>3) 경영진에 의한 제한<br>(2) 감사인이 충분하고 적합한 감사증거를 입수하지 못하는 상황 중 ‘경영진에 의한 제한’이 발생한 경우, 이러한 상황이 해당 감사와 관련하여 감사인에게 어떠한 점을 시사하는지 2줄 이내로 서술하시오.	(1) 1) ① 기업의 회계기록이 파기·훼손된 경우<br>② 유의적 부문의 회계기록이 정부 당국에 의해 무기한 압류 또는 압수된 경우<br>2) (다음 중 2가지)<br>① 관계기업에 대한 회계처리에 지분법을 적용하도록 요구되는 상황에서, 감사인이 지분법의 적합한 적용여부를 평가하는 데 관계기업의 재무정보에 대하여 충분하고 적합한 감사증거를 입수할 수 없는 경우<br>② 감사인이 그 선임시기 때문에 재고자산의 실사에 입회할 수 없는 경우<br>③ 감사인이 실증절차를 수행하는 것만으로는 충분하지 않다고 판단하였으나, 기업의 통제가 효과적이지 않은 경우<br>3) ① 경영진이 재고자산 실사에 감사인의 입회를 막는 경우<br>② 경영진이 특정 계정잔액에 대한 감사인의 외부조회를 막는 경우<br>(2) 부정위험에 대한 감사인의 평가 또는 감사의 계속적 수행여부에 대하여 고려하여야 한다.	요구사항 (2)와 관련하여 회계감사기준은 “경영진에 의한 제한은 부정위험에 대한 감사인의 평가 또는 감사의 계속적 수행여부에 대한 고려와 같이 해당 감사와 관련하여 다른 시사점을 가질 수도 있다(600-A9)”라고 하고 있다.	CONFIRMED	""
doe-p05-c01-s02-q006	5	1	2	6	21	2021	p.264-265	감사의견의 형성과 감사보고서	미수정왜곡표시의 평가와 감사의견의 형성	미수정왜곡표시가 재무제표에 미치는 영향의 평가와 감사의견의 형성	[문제 6] 21<br>한국회계법인의 업무수행이사인 나투명 회계사는 감사과정에서 다음과 같은 상황에 직면하였다. 단, 주어진 각 상황과 요구사항은 서로 독립적이다.<br><상황><br>① 나투명 회계사는 (주)민국의 20×1년 12월 31일로 종료되는 보고기간의 재무제표를 감사하고 있다. 나투명 회계사는 감사절차 중의 하나로 재고자산 실사에 입회하려고 하였으나, (주)민국의 거부로 재고자산 실사에 입회하지 못하였다. 나투명 회계사는 (주)민국의 재고자산이 재무제표에서 차지하는 비중이 중요하다고 판단하여 대체적 감사절차를 수행하였으나, 충분하고 적합한 감사증거를 입수하지 못하였다. 이러한 재고자산 실사 입회 제한이 재무제표에 미치는 영향은 중요하지만 전반적이지는 않다고 판단된다.<br>② 나투명 회계사는 (주)만세의 20×1년 12월 31일로 종료되는 보고기간의 재무제표를 감사하고 있다. 나투명 회계사는 이사회 의사록을 검토하던 중 (주)만세의 경영진이 공개하지 않았던 특수관계자 및 특수관계자 거래를 새롭게 알게 되었다. 나투명 회계사는 경영진의 특수관계자 및 특수관계자 거래 정보의 미공개가 의도적이라고 판단하였고, 이러한 상황에서 추가적인 감사절차를 수행하려고 하였으나 경영진의 거부로 충분하고 적합한 감사증거를 수집하지 못하였다. 추가적인 감사절차를 수행하지 못한 영향은 중요하며 전반적이라고 판단된다.<br>[요구사항]<br>(1) 각 상황별로 적절한 감사의견은 무엇인지 기재하시오.<br>(2) 공시가 요구되는 정보의 미공시와 관련하여 재무제표의 중요한 왜곡표시가 존재하는 경우, 나투명 회계사가 수행하여야 할 절차를 서술하시오.	(1) ① 한정의견(감사범위 제한), ② 의견거절<br>(2) 나투명 회계사는 다음의 절차를 수행하여야 한다.<br>① 미공시에 대하여 지배기구와 토의<br>② 누락된 정보의 성격을 감사의견근거 단락에 기술<br>③ 감사인이 누락된 공시를 포함하는 것이 실행가능하고 누락된 정보에 대하여 충분하고 적합한 감사증거를 입수한 경우, 감사인은 법규상 금지되지 않는 한 누락된 공시를 포함		CONFIRMED	""
doe-p05-c01-s02-q007	5	1	2	7	16	2016	p.265-267	감사의견의 형성과 감사보고서	미수정왜곡표시의 평가와 감사의견의 형성	미수정왜곡표시가 재무제표에 미치는 영향의 평가와 감사의견의 형성	[문제 7] 16<br>아래의 각 상황은 서로 독립적이다. 다음의 자료를 고려하여 각 상황에서 감사인이 발행해야 할 감사보고서를 [답안양식]에 따라 서술하시오.<br><자료><br>① 중요하다고 판단되는 중요성기준은 10억원, 중요할 뿐만 아니라 전반적이라고 판단되는 중요성기준은 30억원이다. 중요성의 판단은 해당 왜곡표시가 순자산(net asset)에 미치는 영향으로 판단한다.<br>② 감사인이 설정한 수행중요성은 7억원이다.<br>③ 감사의견을 형성할 때 질적 요소는 고려하지 않는다.<br>[답안양식]<br>| 상황 | 감사의견 | 강조사항 | 기타사항 | 변형근거 |<br>|---|---|---|---|---|<br>|  | ‘적정의견, 한정의견, 부적정의견, 의견거절’ 중 선택 | ‘O’ 또는 ‘X’ | ‘O’ 또는 ‘X’ |  |<br><상황><br>(1) X회계법인은 전기부터 A(주)의 재무제표를 감사하고 있으며, A(주)는 전기부터 건물과 기계장치를 감가상각하지 않고 있다. X회계법인은 전기재무제표에 대하여 적정의견을 표명하였다. 만약 회계기준에 따라 감가상각한다면 20×1회계연도와 20×2회계연도의 당기순이익은 각각 6억원이 감소되어야 한다.<br>(2) A(주)는 당기에 취득한 시장성있는 유가증권을 공정가치로 표시하지 않고 취득원가로 계상하였다. 만약 경영진이 해당 유가증권을 공정가치로 표시한다면, 단기매매금융자산은 12억원이 감소되어야 한다. 한편, 경쟁기업인 B(주)는 특허권 침해로 A(주)에게 소송을 제기하였다. 소송 결과는 예측할 수 없으며, 만약 패소한다면 A(주)의 기업 경영에 중대한 영향을 미치는 매우 이례적인 사건이 될 수 있다. A(주)는 해당 소송사건을 재무제표 주석으로 적절하게 기술하고 있다.<br>(3) X회계법인은 A(주)가 지분법을 적용하고 있는 조인트벤처 투자지분의 재무정보에 대하여 충분하고 적합한 감사증거를 입수할 수 없었다. A(주)가 조인트벤처에 투자한 지분금액은 A(주) 순자산의 20%(A(주)의 순자산: 500억원)에 해당한다.<br>(4) A(주)의 당기말 재무상태표에는 재고자산이 100억원으로 계상되어 있다. 경영진은 재고자산을 취득원가와 순실현가능가치 중 낮은 금액으로 표시하지 않고, 취득원가로 계상하였다. 만약 경영진이 취득원가와 순실현가능가치 중 낮은 금액으로 재고자산을 계상한다면, 기말재고자산은 35억원 만큼 감액되어 순실현가능가치로 계상되어야 한다.<br>(5) X회계법인은 당기부터 A(주)를 감사하고 있다. 전기 재무제표는 Y회계법인이 감사하였으며 전기 감사의견은 적정의견이었다. X회계법인은 Y회계법인에게 전기감사조서의 열람을 신청하였으나, 거절당하였다. 따라서 X회계법인은 기초잔액에 대하여 대체적 감사절차를 수행하였으며, 기초재고자산 4억원이 과대계상된 것으로 확인하였다.	| 상황 | 감사의견 | 강조사항 | 기타사항 | 변형근거 |<br>|---|---|---|---|---|<br>| (1) | 한정의견 | X | X | 1) 2년간 감가상각비가 과소계상된 것은 (☞ 상황)<br>2) 재무제표의 왜곡표시에 해당하고 (☞ 예외사항 판단)<br>3) 그 금액은 12억원으로서 재무제표에 미치는 영향이 중요하지만 전반적이지 않기 때문이다 (☞ 중요성 판단). |<br>| (2) | 한정의견 | O | X | 1) 시장성 있는 단기매매금융자산을 취득원가로 계상한 것은<br>2) 재무제표의 왜곡표시에 해당하고<br>3) 그 공정가치와의 차액은 12억원으로서 재무제표에 미치는 영향이 중요하지만 전반적이지 않기 때문이다.<br>4) 한편, 특허권 침해소송은 기업 경영에 중대한 영향을 미치는 매우 이례적인 사건으로서 재무제표이용자가 재무제표를 이해하는 데 근본적으로 중요한 사항으로 판단되므로 강조사항을 기재하여야 한다. |<br>| (3) | 의견거절 | X | X | 1) 지분법을 적용하고 있는 조인트벤처 투자지분의 재무정보에 대하여 감사범위제한이 발생하여<br>2) 충분하고 적합한 감사증거를 입수하지 못하였고<br>3) 그 영향이 순자산의 20%(100억원)로서 중요하고 전반적이기 때문이다. |<br>| (4) | 부적정의견 | X | X | 1) 회사가 저가법을 적용하지 않은 것은<br>2) 재무제표의 왜곡표시에 해당하고<br>3) 미반영된 평가손실이 35억원으로서 중요하고 전반적이기 때문이다. |<br>| (5) | 적정의견 | X | O | 1) X회계법인이 기초잔액에 대해서 대체적 감사절차를 수행하였고, 만약 경영진이 과대계상된 기초재고자산을 수정하였다면 (☞ 회사가 기초재고자산의 왜곡표시를 수정하였는지 여부에 대한 구체적인 언급이 없으며, 설명 회사가 수정하지 않았다 하더라도 그 금액은 중요성에 미달하므로 감사의견에는 영향을 미치지 않는다)<br>2) 감사범위의 제한이나 재무제표의 왜곡표시는 존재하지 않는다.<br>3) 한편, 전임감사인이 전기 감사보고서를 재발행하지 않는 이상 당기감사인은 기타사항문단에 전기재무제표는 전임감사인이 감사하였다는 사실, 전기감사보고서의 감사보고서일자와 감사의견을 기재하여야 한다. |	위의 해답과 같이 감사의견의 근거에 대한 답안을 상황(지문의 내용 반복), 예외사항의 판단, 중요성의 판단 등으로 구성하게 되면, 논리적이면서도 풍부한 답안이 된다.	CONFIRMED	OCR 원문 반영
