id	partNo	chapterNo	sectionNo	problemNo	examYearRaw	examYears	sourcePage	partTitle	chapterTitle	sectionTitle	questionText	answerText	explanationText	checkStatus	note
doe-p06-c03-s02-q001	6	3	2	1	16 수정	2016	p.328	그룹재무제표에 대한 감사와 기타인증업무	내부회계관리제도에 대한 감사와 검토	외부감사법의 내부회계관리제도 관련규정	주식회사 등의 외부감사에 관한 법률(이하 ‘외부감사법’)에 따르면 일정한 요건에 해당하는 회사는 신뢰할 수 있는 회계정보의 작성과 공시를 위하여 내부회계관리제도를 갖추어야 한다. 또한 감사인은 회사의 내부회계관리제도가 적정하게 설계·운영되고 있는지를 검토하고 그 결과를 감사보고서에 첨부하여야 한다. 다음의 각 요구사항에 답하시오.<br>[요구사항]<br>(1) 외부감사법에 따라 내부회계관리제도를 의무적으로 적용해야 하는 회사의 범위(적용대상)를 제시하시오.<br>(2) 외부감사법상 내부회계관리제도와 관련한 회사의 ①경영진(대표자), ②감사(위원회)의 주요 역할 또는 책임을 서술하시오.	(1) 주권상장법인과 전기말 현재 자산총액이 5,000억원 이상인 비상장주식회사<br>(2) 경영진, 내부회계관리자, 감사(위원회)의 주요 역할 및 책임은 다음과 같다.<br>① 경영진(대표자) : 내부회계관리제도의 관리·운영을 책임지며, 이를 담당하는 상근이사 1명을 내부회계관리자로 지정하여야 한다. 사업연도마다 주주총회, 이사회 및 감사(위원회)에게 해당 회사의 내부회계관리제도의 운영실태를 대면으로 보고하여야 한다.<br>② 감사(위원회) : 내부회계관리제도의 운영실태를 평가하여 이사회에 사업연도마다 보고하고, 그 평가보고서를 해당 회사의 본점에 5년간 비치하여야 한다.	실제 기출문제는 관련 외부감사법이 개정되기 전에 경영진의 책임은 예시로 주어지고, 내부회계관리자와 감사(위원회)의 책임을 묻는 문제였다.	CONFIRMED	""
doe-p06-c03-s02-q002	6	3	2	2	22 수정	2022	p.329	그룹재무제표에 대한 감사와 기타인증업무	내부회계관리제도에 대한 감사와 검토	외부감사법의 내부회계관리제도 관련규정	다음은 각 감사대상회사에 관한 설명이다. 당기의 보고기간에 대하여 각 회사가 외부감사법에 따른 내부회계관리제도 감사대상인지 여부를 기재하고, 감사대상이 아닌 경우 그 이유를 서술하시오.<br>① (주)대한은 유가증권시장 상장법인으로, 전기말 현재 자산총액은 1조 5천억원이다.<br>② (주)민국은 위 (주)대한의 종속기업이며 비상장 주식회사이다. (주)민국의 전기말 현재 자산총액은 7천억원이다.<br>③ (주)만세는 코스닥 상장법인으로, 전기말 현재 자산총액은 8백억원이다.<br>④ (주)한국은 차기 중 신규상장을 예정하여 당기 감사인을 지정받았으며, 전기말 현재 자산총액은 6천억원이다.	① 여<br>② 부. (주)민국은 주권상장법인이 아니기 때문이다.<br>③ 부. (주)만세의 주권상장법인이지만, 전기말 자산총액이 1천억원에 미달하기 때문이다.<br>④ 부. (주)한국은 차기 중에 신규상장을 예정하고 있으나, 당기말 현재는 주권상장법인에 해당하지 않기 때문이다.		CONFIRMED	""
doe-p06-c03-s04-q001	6	3	4	1	24	2024	p.329-330	그룹재무제표에 대한 감사와 기타인증업무	내부회계관리제도에 대한 감사와 검토	외부감사인의 내부회계관리제도에 대한 감사와 검토	다음 감사기준서 1100 ‘내부회계관리제도의 감사’에 대한 설명이 적절한지 여부를 기재하고, 적절하지 않은 것을 모두 찾아 그 이유를 2줄 이내로 함께 서술하시오.<br>| 항목 | 설명 |<br>|---|---|<br>| ① | 감사인은 통합감사 중 식별된 유의적 미비점과 중요한 취약점을 경영진과 지배기구에게 서면으로 커뮤니케이션하여야 한다. |<br>| ② | 감사인은 재무제표감사와 내부회계관리제도감사 각각의 목적을 동시에 달성할 수 있도록 통합감사를 수행하고 통합된 감사보고서를 발행한다. |<br>| ③ | 감사인은 회계기간 동안 중요성의 관점에서 기업이 효과적인 내부회계관리제도를 유지하였는지 여부에 대한 감사의견을 표명하여야 한다. |<br>| ④ | 내부회계관리제도감사의 목적은 내부회계관리제도 전반에 대한 의견을 표명하는 것으로, 감사인이 개별 통제 각각의 효과성에 대한 의견을 뒷받침하기 위해 충분하고 적합한 감사증거를 입수할 책임은 없다. |	② 통합감사를 수행하는 것은 맞지만, 내부회계관리제도 감사보고서는 재무제표 감사보고서와는 별도로 발행되어야 한다. 다만, 내부회계관리제도의 감사보고서에는 재무제표에 대한 감사의견을 포함하여야 한다.<br>③ “회계기간 동안”이 아니라 “평가기준일(재무상태표일) 현재”, 중요성의 관점에서 기업이 효과적인 내부회계관리제도를 유지하였는지 여부에 대한 감사의견을 표명하여야 한다.		CONFIRMED	""
doe-p06-c03-s04-q002	6	3	4	2	22	2022	p.330	그룹재무제표에 대한 감사와 기타인증업무	내부회계관리제도에 대한 감사와 검토	외부감사인의 내부회계관리제도에 대한 감사와 검토	다음의 내용을 읽고 그 내용이 옳지 않은 것을 골라 그 이유를 설명하시오.<br>(1) 내부회계관리제도에 대한 외부감사인의 목적은 내부회계관리제도의 효과성에 대한 의견을 감사위원회와 커뮤니케이션하는 것을 포함한다.<br>(2) 감사인은 통합감사 중 식별된 내부회계관리제도의 모든 미비점을 감사위원회에 서면으로 커뮤니케이션하여야 한다.<br>(3) 중요한 취약점이 하나만 존재하는 경우에도 기업의 내부통제는 효과적이라고 간주될 수 없다.	(2) 왜냐하면 감사위원회(지배기구)에게는 통합감사 중 식별된 유의적 미비점과 중요한 취약점만 서면으로 커뮤니케이션 하면 되기 때문이다.		CONFIRMED	""
doe-p06-c03-s04-q003	6	3	4	3	19	2019	p.330-331	그룹재무제표에 대한 감사와 기타인증업무	내부회계관리제도에 대한 감사와 검토	외부감사인의 내부회계관리제도에 대한 감사와 검토	Y회계법인은 최고(주)의 2019년(1.1.~12.31.) 재무제표 감사를 수행하고 있다. 최고(주)는 유가증권시장 상장기업이며 자산총액 2조원 이상 회사이므로 Y회계법인은 2019년부터 내부회계관리제도 감사를 동시에 수행하여야 한다. Y회계법인의 업무수행이사와 현장책임회계사는 재무제표 감사와 내부회계관리제도 감사 각각의 목적을 동시에 달성할 수 있도록 통합감사를 계획하고 있다.<br>[요구사항]<br>(1) 현장책임회계사는 내부회계관리제도 감사에서 통제테스트 수행 결과 미비점을 식별하였다. 동 내부회계관리제도 감사에서 미비점을 식별한 현장책임회계사가 재무제표 감사에서 감사위험을 수용가능한 수준으로 낮추기 위해 고려할 사항을 기술하시오.<br>(2) 현장책임회계사는 통합감사를 수행하기 위해서 다음과 같이 전반적인 감사계획을 수립하였다.<br>① 내부회계관리제도 감사와 재무제표 감사에서 사용할 중요성 금액은 각각의 목적을 고려하여 다르게 설정하기로 계획하였다.<br>② 내부회계관리제도 감사를 위해서 재무제표에 대해서만 의견을 표명할 때와 달리 더 많은 통제의 설계 및 운영효과성에 대한 테스트를 수행하기로 계획하였다.<br>③ 테스트할 통제의 위험이 증가할수록 감사증거의 충분성과 적합성도 증가하도록 계획하였다.<br>④ 설계효과성 테스트 시 해당 통제가 통제목적을 충족하고 재무제표의 중요한 왜곡표시를 초래할 수 있는 부정이나 오류로 인한 왜곡표시를 효과적으로 예방하거나 발견·수정할 수 있는지를 테스트할 예정이었다.<br>⑤ 운영효과성 테스트 시 평가기준일(12월 31일)에 가깝게 테스트하는 통제와 회계기간(1.1.~12.31.)에 걸쳐 테스트하는 통제로 구분하지 않고, 모두 회계기간에 걸쳐 테스트하기로 계획하였다.<br>상기 감사계획에서 수정되어야 할 사항이 있다면 그 번호를 기재하고, 수정하여야 할 내용을 기술하시오.	(1) 내부회계관리제도는 내부통제의 일부이기 때문에 내부회계관리제도에 미비점이 있다는 것은 통제위험이 높다고 볼 수 있다. 따라서 다음의 사항을 고려한다.<br>① 실증적인 분석적절차보다는 세부테스트에 의존한다.<br>② 보고기간 말 이후 실증절차를 수행한다.<br>③ 감사범위에 포함될 사업장의 수를 확대한다.<br>(2) ① 내부회계관리제도 감사와 재무제표 감사에서 사용할 중요성 금액은 동일하게 적용되어야 한다.<br>⑤ 감사인은 운영효과성에 대한 충분하고 적합한 감사증거를 얻기 위하여, ‘평가기준일에 가깝게 통제테스트를 수행하는 것’과 ‘충분한 기간에 걸쳐 통제를 테스트할 필요성이 있다는 것’ 간에 균형을 맞추어야 한다.	위 요구사항(1)의 답안은 통제환경이 효과적이지 않은 경우의 대응절차 등을 응용하여 답안을 구성한 것이며, 재무제표 수준의 중요왜곡표시위험에 대한 대응절차 등 다양한 답안도 가능하다.	CONFIRMED	""
doe-p06-c03-s04-q004	6	3	4	4	16 수정	2016	p.331-332	그룹재무제표에 대한 감사와 기타인증업무	내부회계관리제도에 대한 감사와 검토	외부감사인의 내부회계관리제도에 대한 감사와 검토	주식회사 등의 외부감사에 관한 법률(외부감사법)에 따르면 일정한 조건에 해당하는 회사는 신뢰할 수 있는 회계정보의 작성과 공시를 위하여 내부회계관리제도를 갖추어야 한다. 또한 감사인은 회사의 내부회계관리제도가 적정하게 설계·운영되고 있는지를 감사하거나 검토하고 그 결과를 감사보고서에 첨부하여야 한다.<br>[요구사항]<br>감사인의 내부회계관리제도 감사와 감사인이 재무제표감사의 일환으로 수행하는 내부통제 평가는 그 업무범위와 성격에 있어 어떠한 차이점이 있는지 서술하시오.	내부회계관리제도의 감사는 회사의 내부회계관리제도의 효과성에 대해서 감사의견을 표명하기 위해 수행되는 절차로서, 재무제표 감사에서 적합한 감사절차를 설계하기 위하여 수행되는 내부통제의 평가에 비해 업무범위가 더 넓다.<br>회계감사기준에 의하면, 감사인이 내부회계관리제도에 대하여 전체적으로 의견을 표명하기 위해서는 모든 관련경영진주장에 대하여 선정된 통제의 효과성에 대한 증거를 입수하여야 한다. 따라서 감사인은 재무제표에 대해서만 의견을 표명할 때는 일반적으로 테스트하지 않는 통제의 설계 및 운영 효과성을 테스트하여야 한다.		CONFIRMED	""
doe-p06-c03-s04-q005	6	3	4	5	23	2023	p.332-333	그룹재무제표에 대한 감사와 기타인증업무	내부회계관리제도에 대한 감사와 검토	외부감사인의 내부회계관리제도에 대한 감사와 검토	(주)A는 주권상장법인으로서 내부회계관리제도감사를 포함한 통합감사 대상이며, 보고기간말은 12월 31일이다. (주)A는 설계평가 결과 미흡한 통제활동을 다음과 같이 개선하고 내부회계관리제도 운영효과성을 평가하였다.<br>(1) 미흡한 통제활동의 설계 개선은 12월 15일에 완료되었다. 개선된 통제활동은 수동통제로서 핵심통제로 분류되며, 통제빈도는 주간 단위이다.<br>(2) 개선된 통제활동 관련 거래는 12월 31일까지 2건이 발생하였고, 이후 한국회계법인의 기말감사 현장 착수일인 2월 20일까지 추가로 7건의 거래가 발생하였다.<br>(3) (주)A는 해당 통제활동의 빈도가 주간 단위이므로 8건의 거래에 대한 통제 운영효과성 평가가 필요함을 확인하고, 설계 개선 이후부터 한국회계법인의 감사현장 착수일 이전까지 발생한 총 9건의 거래 중 8건을 표본으로 추출하여 운영효과성을 평가하였다.<br>(4) (주)A는 상기와 같이 운영효과성을 평가한 결과, 예외사항이 발견되지 않음에 따라 내부회계관리제도 운영상 미비점이 발생하지 않았다고 결론 내렸다.<br>나 회계사는 (주)A의 내부회계관리제도 운영효과성 평가 결과가 적절하지 않다고 판단하고 있는데, 그 이유가 무엇인지 3줄 이내로 서술하시오.	내부회계관리제도의 효과성을 판단하는 기준일은 재무상태표일이다. 그러나 회사의 미흡한 통제활동의 설계가 12월 15일에 개선되었고, 그 통제빈도는 주간 단위로서 감사대상 기간 동안 2건만 발생하여 그 개선된 통제가 감사대상 기간 동안 효과적으로 운영되었다고 판단할 만한 증거로서 충분하지 않다.	실무적으로 개선된 통제는 최소 1분기 이상의 기간동안 효과적으로 운영되었다는 감사증거를 제공하여야 그 효과성을 인정하는 것이 일반적이다. 또한, 회사는 재무제표일 이후에 발생한 통제도 고려하였으나, 재무제표일 이후의 기간에 발생한 통제활동은 차기에 통제가 효과적으로 운영되었는지에 대한 감사증거를 제공하는 것이지 당기의 운영효과성에 대한 감사증거를 제공하지는 않는다.	CONFIRMED	""
doe-p06-c03-s04-q006	6	3	4	6	23	2023	p.333	그룹재무제표에 대한 감사와 기타인증업무	내부회계관리제도에 대한 감사와 검토	외부감사인의 내부회계관리제도에 대한 감사와 검토	나 회계사는 한국회계법인의 모집단별 테스트 표본 수에 근거하여 (주)A의 내부회계관리제도 운영효과성을 평가하고 있다.<br><모집단별 테스트 표본 수><br>| 통제 빈도 | 일별 상시 | 일별 | 주별 | 월별 |<br>|---|---:|---:|---:|---:|<br>| 표본 수 | 40 | 25 | 8 | 4 |<br>나 회계사가 수행한 다음의 내부통제 운영효과성 평가 절차가 적절한지 여부를 기재하고, 적절하지 않은 경우 그 이유를 3줄 이내로 서술하시오.<br>| 구분 | 내용 |<br>|---|---|<br>| (주)A의 업무 활동 | • 원재료 구매활동은 수시로 발생한다.<br>• 자금팀 담당자는 구매부서로부터 전달된 구매요청서, 구매주문서, 검수보고서, 지급결의서와 공급자로부터 받은 세금계산서, 거래명세서를 비교 검증한다.<br>• 자금팀 담당자는 지급결의서 상 거래처 및 계좌번호가 시스템에 입력된 내역과 일치하는지 여부를 확인하고, 자금이체신청서를 작성하여 자금팀장에게 승인을 요청한다.<br>• 전결권자가 자금이체신청서를 승인하면 거래처에 자금이체가 실행된다. |<br>| 나 회계사의 운영효과성 테스트 내역 | • 나 회계사는 1월부터 12월까지 원재료 매입 중 지급된 목록을 입수하여 40개의 표본을 선정하고, 구매주문서, 세금계산서, 자금이체내역 상 금액이 일치하는지 문서검사하였다. |	(1) 결론 : 적절하지 않다.<br>(2) 근거 : 나 회계사는 다음과 같은 통제활동을 테스트하지 않았기 때문이다.<br>① 자금팀담당자가 지급결의서상 거래처 및 계좌번호가 시스템에 입력된 내역과 일치하는지 확인하는 절차를 수행하였는지 여부와, 자금이체신청서를 작성하여 자금팀장에게 승인을 요청하였는지 여부<br>② 거래처에 대한 자금이체가 승인된 대로 실행되었는지 여부		CONFIRMED	OCR 원문 반영
doe-p06-c03-s04-q007	6	3	4	7	19	2019	p.334	그룹재무제표에 대한 감사와 기타인증업무	내부회계관리제도에 대한 감사와 검토	외부감사인의 내부회계관리제도에 대한 감사와 검토	Y회계법인은 최고(주)의 2019년(1.1.~12.31.) 재무제표 감사를 수행하고 있다. 최고(주)는 유가증권시장 상장기업이며 자산총액 2조 원 이상 회사이므로 Y회계법인은 2019년부터 내부회계관리제도 감사를 동시에 수행하여야 한다. Y회계법인의 업무수행이사와 현장책임회계사는 재무제표 감사와 내부회계관리제도 감사 각각의 목적을 동시에 달성할 수 있도록 통합감사를 계획하고 있다.<br>[요구사항]<br>업무수행이사와 현장책임회계사는 “회계감사기준서 1100(내부회계관리제도의 감사)”에 따라서 내부회계관리제도 감사 중 발견된 미비점, 유의적 미비점, 중요한 취약점을 경영진 및 지배기구와 커뮤니케이션을 수행하여야 한다. 커뮤니케이션 대상을 (1) 경영진과 (2) 지배기구로 구분하여 보고하여야 할 미비점의 종류를 모두 골라 그 번호를 기재하시오.<br><미비점의 종류> ① 미비점, ② 유의적 미비점, ③ 중요한 취약점	(1) 경 영 진 : ①, ②, ③<br>(2) 지배기구 : ②, ③		CONFIRMED	""
doe-p06-c03-s04-q008	6	3	4	8	24	2024	p.334	그룹재무제표에 대한 감사와 기타인증업무	내부회계관리제도에 대한 감사와 검토	외부감사인의 내부회계관리제도에 대한 감사와 검토	내부회계관리제도 감사의견 형성 및 감사보고서 변형에 대한 다음 설명이 적절하지 않은 것을 모두 찾아 그 이유를 2줄 이내로 함께 서술하시오.<br>| 항목 | 설명 |<br>|---|---|<br>| ① | 감사업무 범위의 제한과 중요한 취약점이 없는 경우 적정의견을 표명한다. |<br>| ② | 경영진이 내부회계관리제도 운영실태보고서에 중요한 취약점에 대해 보고하는 경우 부적정의견을 표명하지 않는다. |<br>| ③ | 유의적 미비점 또는 중요한 취약점이 존재하는 경우 부적정의견을 표명한다. |<br>| ④ | 감사업무 범위의 제한이 존재하는 경우 의견거절을 표명한다. |	② 내부회계관리제도에 대한 중요한 취약점이 식별된 경우, 경영진의 운영실태보고서에 그 중요한 취약점의 포함여부와 상관없이, 부적정의견이 표명된다.<br>③ 중요한 취약점이 존재하는 경우에는 부적정의견이 표명되지만, 유의적 미비점은 감사의견에 영향을 미치지 않는다.		CONFIRMED	""
