id	partNo	chapterNo	sectionNo	problemNo	examYearRaw	examYears	sourcePage	partTitle	chapterTitle	sectionTitle	questionText	answerText	explanationText	checkStatus	note
doe-p04-c06-s01-q001	4	6	1	1	20	2020	p.237	위험평가절차에 대한 추가감사절차	실증절차의 마무리절차	후속사건의 검토	'감사보고서일', '재무제표 승인일', '재무제표 발행일'은 회계감사 전반에 걸쳐 매우 중요한 일자들이다. 이들의 개념에 대해 각각 2줄 이내로 서술하시오.	(1) 감사보고서일 : 감사보고서일까지 발생되었고 감사인이 알게 된 사건과 거래의 영향을 감사인이 고려하였음을 감사보고서의 이용자들에게 알리기 위하여 감사인이 재무제표에 대한 감사보고서에 기재한 일자이다.<br>(2) 재무제표 승인일 : 전체재무제표를 구성하는 모든 내용의 작성이 완료되고, 인정된 권한을 가진 기구(이사회 등)가 해당재무제표에 대해서 책임을 진다고 확인한 날로서 일반적으로 이사회 승인일을 의미한다.<br>(3) 재무제표 발행일 : 감사보고서와 감사받은 재무제표를 제3자들이 이용할 수 있게 된 날로서 일반적으로 정기주주총회일을 의미한다.		CONFIRMED	""
doe-p04-c06-s01-q002	4	6	1	2	14	2014	p.237	위험평가절차에 대한 추가감사절차	실증절차의 마무리절차	후속사건의 검토	감사보고서에서 감사인이 특정일자를 감사보고서일로 지정하여 기재하는 이유(또는 효과)는 무엇인지 3줄 이내로 서술하시오.	감사보고서일까지 발생되었고 감사인이 알게 된 사건과 거래의 영향을 감사인이 고려하였음을 감사보고서의 이용자들에게 알리기 위하여 감사인은 특정일자를 감사보고서일로 지정하여 기재한다.	감사보고서일의 정의는 감사인이 감사보고서에 감사보고서일을 기재하는 이유를 포함하고 있다.	CONFIRMED	""
doe-p04-c06-s01-q003	4	6	1	3	14	2014	p.238	위험평가절차에 대한 추가감사절차	실증절차의 마무리절차	후속사건의 검토	(주)공룡은 자동차부품제조업을 영위하는 12월말 결산법인이며, 2×08년에 유가증권시장에 상장하였다. 현행 감사인인 대한회계법인의 매니저회계사인 박고민 회계사는 2×13년에 기존 인원의 퇴사 및 사내 업무재배치 등으로 당기 감사팀이 새롭게 구성됨에 따라 사전 세부감사계획 수립 및 현장 조서검토를 통하여 효율적으로 감사를 수행하려는 계획을 가지고 있다. 2×13년의 기말현장감사는 2월 초에 수행하였으며, 감사보고서일은 3월 중순경으로 예상하고 있다.<br>다음은 기말감사 현장에서 팀원이 작성한 감사조서를 박고민 회계사가 검토하면서 발견한 내용 중 후속사건과 관련된 것이다.<br><후속사건 감사><br>후속사건 감사절차를 수행한 조서에는 이사회 의사록에 대한 검토가 현장감사기간의 종료일까지 수행되었음을 발견하였다. 감사절차를 수행한 담당회계사는 과거 감사경험상 1분기 동안은 감사보고서 발행 및 연차사업보고서 발행업무 때문에 회사가 매우 바쁘므로 중요한 사업·경영관리 의사결정이 발생할 확률이 매우 낮다고 설명하였다.<br>[요구사항]<br>박고민 회계사가 후속사건의 감사조서를 검토하는 중, 상기 사례의 밑줄친 부분에서 후속사건 감사절차가 문제점이 있는 것으로 파악하여 이에 대한 보완을 지시하였다. 위 사례에서의 보완하여야 할 절차가 무엇인지 2줄 이내로 간략히 기술하시오.	후속사건은 감사보고서일까지의 발생한 사건이므로 중요한 사업·경영관리 의사결정이 발생할 확률이 매우 낮다 하더라도 현장감사기간의 종료일까지가 아니라 감사보고서일까지의 이사회 의사록을 검토하여야 한다.	위 문제는 후속사건의 정의를 사례화한 것이다.	CONFIRMED	""
doe-p04-c06-s01-q004	4	6	1	4	25	2025	p.239	위험평가절차에 대한 추가감사절차	실증절차의 마무리절차	후속사건의 검토	현장책임회계사인 나고민 회계사는 감사보고서일에 알았더라면 감사보고서를 수정할 원인이 될 수도 있었던 사실을 20×6년 3월 20일에 회사로부터 전달받았다. 감사보고서는 아직 회사에게 전달되지 않았다. 이에 나고민 회계사는 후속사건 감사절차를 고민하고 있다.<br>- 재무제표일 : 20×5년 12월 31일<br>- 감사보고서일 : 20×6년 3월 15일<br>- 주주총회일 : 20×6년 3월 29일<br>- 감사보고서 공시(예정)일 : 20×6년 4월 12일<br>위의 상황과 관련하여 나고민 회계사가 고려 중인 후속사건 감사절차에 대한 설명 중 빈칸에 들어갈 내용을 기재하시오.<br>나고민 회계사는 이 후속사건 감사절차에 대해 업무수행이사와 논의한 결과, 감사인의 책임의 성격은 (①)임을 확인하였다.<br>이후 나고민 회계사는 이 후속사건에 대해 다음의 절차를 고려하고 있다.<br>- 절차 1 (②)<br>- 절차 2 (③)<br>- 절차 3 (④)<br>회사가 후속사건을 반영하여 재무제표를 수정할 경우, 나고민 회계사는 감사보고서를 수정하는 두 가지 방법 중 하나를 고려할 생각이다.<br>- 방법 1 (⑤)<br>- 방법 2 (⑥)	① 소극적(또는 제한적, 한정적, 수동적, 조건부) 책임<br>② 경영진(적절한 경우 지배기구 포함)과 이 사항을 토의함<br>③ 재무제표의 수정이 필요한지 여부를 결정함<br>④ 재무제표의 수정이 필요하다고 결정했다면, 경영진이 재무제표에 이 사항을 어떻게 다룰 계획인지에 대하여 질문함<br>⑤ 해당 수정사항에 한정된 추가적인 일자를 포함하도록 감사보고서를 수정함<br>⑥ 후속사건에 대한 감사절차는 오직 재무제표의 관련 주석에 기술된 수정에만 한정하여 수행되었다는 설명을 강조사항문단 또는 기타사항문단에 포함하는 새로운 감사보고서 또는 수정된 감사보고서를 제출함	①의 경우 답안으로 출제의도를 고려하여 '소극적'이라고 기재하였으나 이에 대한 근거 규정은 없는 상황이다.	CONFIRMED	""
doe-p04-c06-s01-q005	4	6	1	5	21	2021	p.240	위험평가절차에 대한 추가감사절차	실증절차의 마무리절차	후속사건의 검토	다음의 상황에서 나투명 회계사가 표명해야 할 감사의견은 무엇인지 기재하시오.<br>나투명 회계사는 (주)대한의 20×1년 12월 31일로 종료되는 보고기간의 재무제표를 감사하고 있다. 나투명 회계사는 20×2년 1월 30일에 (주)대한의 공장에 대규모 화재가 발생하여 제조설비가 전소되었다는 사실을 기말감사과정에서 알게 되었다. 화재 손실에 대한 손해사정 결과, 화재 손실금액은 500억원으로 추정되었으며 (주)대한의 경영진은 이 금액을 유의적이라고 판단하고 있다. 그러나 (주)대한은 대외신인도 하락을 우려하여, 화재 발생사실과 손실금액을 주석에 공시하지 않았다. 이러한 사항이 재무제표에 미치는 영향은 중요하며 전반적이라고 판단된다.	부적정의견	위의 상황은 후속사건의 유형 중 공시를 요하는 사건에 해당하므로 주석에 적절하게 공시하지 않은 것은 재무제표의 왜곡표시에 해당하고, 그 영향이 중요하고 전반적이기 때문에 부적정의견을 표명하여야 한다.	CONFIRMED	""
doe-p04-c06-s01-q006	4	6	1	6	15	2015	p.240-241	위험평가절차에 대한 추가감사절차	실증절차의 마무리절차	후속사건의 검토	대한민국에 소재하고 있는 지배회사인 ABC(주)는 3개의 종속회사를 보유하고 있다. ABC(주) 및 종속회사의 결산일은 모두 12월 31일이다. 지배회사 및 종속회사의 20×5년 주요 정보는 다음과 같다. (단위: 억원)<br>| 회사명 | ABC(주) | A(주) | B(주) | C(주) |<br>|---|---:|---:|---:|---:|<br>| 구분 | 지배회사 | 종속회사 | 종속회사 | 종속회사 |<br>| 매출액 | 5,000 | 2,000 | 400 | - |<br>| 세전손익 | 400 | 160 | (-)18 | (-)2 |<br>| 당기순손익 | 320 | 120 | (-)15 | (-)2 |<br>| 자산총계 | 6,000 | 3,000 | 500 | 50 |<br>| 자본총계 | 1,500 | 600 | (-)100 | 48 |<br>| 외부감사인 | X회계법인 | Y회계법인 | Z회계법인 | 감사받지 않음 |<br>상기 재무정보는 별도재무제표 기준이며, 연결실체간의 내부거래(매출·매입 및 채권·채무 등)는 없지만, ABC(주)는 B(주)의 금융기관 차입금 400억원에 대하여 지급보증을 제공하고 있다. C(주)는 신규사업을 위해 당기에 설립되었으며, 당기말 현재 사업을 준비 중이다.<br>X회계법인은 ABC(주)에 대한 20×5년 그룹감사를 수행하고 있으며, 중요성 기준은 세전이익의 5%로 설정하였다.<br>[요구사항]<br>20×5년(1.1.~12.31.) ABC(주)의 감사보고서일은 20×6년 3월 2일이다. 김 회계사는 20×6년 3월 2일 부분감사인으로부터 다음과 같은 후속사건을 보고받았다.<br>| 구분 | 대상회사 | 후속사건 |<br>|---|---|---|<br>| (1) | 모든 회사 | 세법 개정안이 20×6년 1월 2일자로 국회를 통과하여 확정되었으며, 이에 따라 20×6년 1월 1일 이후 개시하는 사업연도부터 법인세율이 기존 22%에서 20%로 변경된다. 법인세율 변경이 이연법인세자산·부채에 미치는 영향은 중요성 기준을 초과한다. |<br>| (2) | A(주) | 20×6년 1월 3일 지방 소재 공장에서 화재가 발생하여 장부가액 120억원의 유형자산이 소실되었으며, 20×6년 3월 2일 현재 보험금 수령액은 확정되지 않았다. |<br>| (3) | B(주) | 20×5년말 현재 계류 중이던 소송에서 20×6년 2월 28일 패소 판결을 받았으며, 판결 결과 B(주)는 원고에게 100억원을 배상하여야 한다. |<br>상기 후속사건이 ABC(주)의 연결재무제표에 미치는 영향을 판단하고 그 이유를 함께 서술하시오.	(1) X : 법인세율 변경에 대한 세법 개정안이 재무제표일 이후에 확정되어 재무제표일 현재 존재하였던 사건이나 상황에 해당하지 않으므로 주석공시를 요하는 사건이다.<br>(2) X : 화재사건이 재무제표일 이후에 발생하여 재무제표일 현재 존재하였던 사건이나 상황에 해당하지 않으므로 주석공시를 요하는 사건이다.<br>(3) O : 소송사건이 재무제표일 현재 존재하였던 사건이나 상황에 해당하므로 재무제표를 수정하여야 한다.	재무제표의 수정을 요하는 사건과 공시를 요하는 사건의 구분기준은 해당 사건이나 상황이 재무제표일 현재 존재하였는지 여부이므로, 연결재무제표의 수정여부에 대해 이유를 기재할 때 이러한 표현을 기재해야 높은 배점을 받을 수 있다.	CONFIRMED	OCR 원문 반영
doe-p04-c06-s01-q007	4	6	1	7	21	2021	p.241	위험평가절차에 대한 추가감사절차	실증절차의 마무리절차	후속사건의 검토	재무제표일과 감사보고서일 사이에 발생한 사건들이 모두 식별되었다는 충분하고 적합한 감사증거를 입수하기 위해 감사인이 수행하여야 할 절차를 세 가지 서술하시오(단, 아래 <예시>는 제외할 것).<br><예시> 기업의 최근 후속 중간재무제표가 있다면 이를 열람함	① 경영진이 후속사건을 식별하기 위해 수립한 절차들을 이해한다.<br>② 재무제표에 영향을 미칠 수 있는 후속사건이 발생했는지 여부에 대하여 경영진에게 질문한다.<br>③ 재무제표일 후에 개최된 주주, 경영진 그리고 지배기구 회의록이 있을 경우 이를 열람하고, 회의록이 아직 이용가능하지 않는 경우에는 해당 회의에서 논의된 사항들에 대하여 질문한다.		CONFIRMED	""
doe-p04-c06-s01-q008	4	6	1	8	14	2014	p.242	위험평가절차에 대한 추가감사절차	실증절차의 마무리절차	후속사건의 검토	(주)공룡은 자동차부품제조업을 영위하는 12월말 결산법인이며, 2×08년에 유가증권시장에 상장하였다. 현행 감사인인 대한회계법인의 매니저회계사인 박고민 회계사는 2×13년에 기존 인원의 퇴사 및 사내 업무재배치 등으로 당기 감사팀이 새롭게 구성됨에 따라 사전 세부감사계획 수립 및 현장 조서검토를 통하여 효율적으로 감사를 수행하려는 계획을 가지고 있다. 2×13년의 기말현장감사는 2월 초에 수행하였으며, 감사보고서일은 3월 중순경으로 예상하고 있다.<br>다음은 기말감사 현장에서 팀원이 작성한 감사조서를 박고민 회계사가 검토하면서 발견한 내용 중 후속사건과 관련된 것이다.<br><후속사건 감사><br>후속사건 감사절차를 수행한 조서에는 이사회 의사록에 대한 검토가 현장감사기간의 종료일까지만 수행되었음을 발견하였다. 감사절차를 수행한 담당회계사는 과거 감사경험상 1분기 동안은 감사보고서 발행 및 연차사업보고서 발행업무 때문에 회사가 매우 바쁘므로 중요한 사업·경영관리 의사결정이 발생할 확률이 매우 낮다고 설명하였다.<br>[요구사항]<br>위 항목 이외에, 후속사건 감사와 관련하여 수행하여야 할 감사절차(2가지 이상)를 기재하시오.	후속사건 감사와 관련하여 추가로 수행하여야 할 감사절차는 다음과 같다(2가지 이상).<br>① 경영진이 후속사건을 식별하기 위해 수립한 절차들을 이해함<br>② 재무제표에 영향을 미칠 수 있는 후속사건이 발생했는지 여부에 대하여 경영진에게 질문함<br>③ 기업의 최근 후속 중간재무제표가 있다면, 이를 열람함	문제에서 제시된 절차는 '재무제표일 후에 개최된 주주, 경영진 그리고 지배기구 회의록이 있을 경우 이를 열람하고, 회의록이 아직 이용가능하지 않는 경우에는 해당 회의에서 논의된 사항들에 대하여 질문함'과 관련된 절차인데, 이사회의사록의 검토절차에 대해서만 언급하고 있으므로, '재무제표일 후에 개최된 주주총회의사록이나 경영진회의록이 있을 경우 열람한다.'도 답안이 될 수 있다.	CONFIRMED	""
doe-p04-c06-s01-q009	4	6	1	9	23	2023	p.243	위험평가절차에 대한 추가감사절차	실증절차의 마무리절차	후속사건의 검토	감사보고서에 감사보고서일자를 이중으로 기재하는 경우가 있다. 어떤 경우에 이중 감사보고서일자가 기재될 수 있는지 구체적으로 서술하시오.	재무제표의 수정을 발생시키는 후속사건의 영향에 대해서만 경영진이 재무제표를 수정하고 재무제표 승인권자가 이에 대해서만 승인하는 것이 법규나 재무보고체계에서 금지되지 않는 경우로서, 감사인이 후속사건에 대한 감사절차를 해당 수정사항에만 한정한 경우에 이중감사보고서일자가 기재될 수 있다(560-12).		CONFIRMED	""
doe-p04-c06-s01-q010	4	6	1	10	21	2021	p.243-244	위험평가절차에 대한 추가감사절차	실증절차의 마무리절차	후속사건의 검토	다음을 읽고 아래의 요구사항에 답하시오.<br>나투명 회계사는 (주)대한의 20×1년 12월 31일로 종료되는 보고기간의 재무제표를 감사하고 있다. 나투명 회계사는 20×2년 1월 30일에 (주)대한의 공장에 대규모 화재가 발생하여 제조설비가 전소되었다는 사실을 기말감사과정에서 알게 되었다. 화재 손실에 대한 손해사정 결과, 화재 손실금액은 500억원으로 추정되었으며 (주)대한의 경영진은 이 금액을 유의적이라고 판단하고 있다.<br>[요구사항]<br>(주)대한의 감사보고서일은 20×2년 2월 25일이며, 나투명 회계사가 위에서 제시한 사건을 재무제표 발행일 전인 20×2년 3월 2일에 알게 되었다고 가정하자. (주)대한의 경영진은 화재 발생사실과 손실금액을 주석에 공시한 수정재무제표를 제시하였으며, 나투명 회계사는 제시된 수정재무제표에 대하여 후속사건에 대한 추가 감사절차를 20×2년 3월 15일에 종료하였다. 나투명 회계사가 추가감사절차를 (1) 모든 후속사건에 대해 수행한 경우와 (2) 해당 수정사항에만 한정하여 수행한 경우 감사보고서일자를 어떻게 기재하여야 하는지 가능한 방법을 모두 서술하시오(단, 해당 후속사건의 영향에 대해서만 경영진이 재무제표를 수정하고 재무제표 승인권자가 이에 대해서만 승인하는 것이 법규나 재무보고체계에서 금지되지 않는다고 가정할 것).<br>[답안양식]<br>| 구분 | (1) 모든 후속사건에 대해 수행 | (2) 해당 수정사항에만 한정하여 수행 |<br>|---|---|---|<br>| 감사보고서일 |  | ① 방법1<br>② 방법2 |	"| 구분 | (1) 모든 후속사건에 대해 수행 | (2) 해당 수정사항에만 한정하여 수행 |<br>|---|---|---|<br>| 감사보고서일 | 20×2년 3월 15일로 수정한다. | ① 기존 감사보고서일을 그대로 두고, 해당 수정사항에 한정된 추가적인 감사보고서일자(20×2년 3월 15일)를 추가로 기재한다.<br>② 기존 감사보고서일을 그대로 두고, ""후속사건에 대한 감사절차는 오직 재무제표의 관련 주석에 기술된 수정에만 한정하여 수행되었다.""는 내용을 포함하는 강조사항문단 또는 기타사항문단을 추가한다. |"		CONFIRMED	OCR 원문 반영
