id	partNo	chapterNo	sectionNo	problemNo	examYearRaw	examYears	sourcePage	partTitle	chapterTitle	sectionTitle	questionText	answerText	explanationText	checkStatus	note
DoeActualExam_P1_C2_S1_Q001	1	2	1	1	24	2024	p.11	회계감사의 기초	감사인의 의무, 책임 및 자격요건	공인회계사의 제공업무와 조직형태	최근 자주 발생하는 횡령사건과 관련하여 당신의 친구인 김돌돌 씨는 다음과 같이 논평하였다.\n\n“2017년 외부감사법 개혁으로 규모가 큰 상장기업의 경우 감사인의 내부회계관리제도 검토를 감사로 강화했는데도 최근 금융기관은 물론 상장기업에서도 횡령사건이 빈번하게 발생하고 있어! ①내부회계관리제도감사는 아무런 실효성이 없는 것 아니야? 게다가 어떤 회사는 내부회계관리제도 감사의견이 적정의견이었는데도 대규모 횡령사건이 발생했잖아? ②그럼 공인회계사가 횡령액에 대해 일부 책임을 져야 하지 않니?”\n\n공인회계사인 당신은 김돌돌 씨에게 ①과 ②에 대해 어떻게 답할지 각각 3줄 이내로 서술하시오(단, ①의 경우 검토와 감사의 확신 수준에 따른 내부회계관리제도의 변화를 고려하여 서술하고, ②의 경우 내부회계관리제도 감사보고서에 언급되는 내용을 바탕으로 서술할 것).	① 질문과 분석적절차 위주로 수행되는 내부회계관리제도에 대한 검토는 중간 수준의 제한적 확신을 제공한다. 그러나 질문, 관찰, 문서검사 및 재수행 절차 위주로 수행되는 내부회계관리제도에 대한 감사는 높은 수준의 합리적 확신을 제공하기 때문에 검토 업무에 비해 실효성이 있다.\n② 부정의 예방과 발견에 대한 주된 책임은 회사의 경영진과 지배기구에게 있다. 또한, 감사인의 책임은 내부회계관리제도의 효과성에 대해 감사를 실시하고 그 의견을 표명하는 데 있을 뿐만 아니라, 감사의 고유한계로 인하여 중요한 취약점이 모두 발견되지 못할 수 있으므로, 감사인인 공인회계사가 회계감사기준에 따라 감사를 수행하였다면 횡령액에 대해서 책임을 져야 하는 것은 아니다.		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C2_S2_Q001	1	2	2	1	22	2022	p.12	회계감사의 기초	감사인의 의무, 책임 및 자격요건	관련 법률의 준수와 그 책임	감사인의 책임은 다양한 법률에 규정되어 있다. 외부감사법은 감사인의 손해배상책임을 제3자에 대한 손해배상책임과 감사대상회사에 대한 손해배상책임으로 구분하고 있다. 이 중 감사인의 제3자에 대한 손해배상책임의 (1) 책임사유, (2) 면책사유, (3) 소멸시효를 각각 서술하시오(단, 소멸시효의 경우 감사인 선임시 계약으로 기간을 연장하지 않는 경우를 가정함).	(1) 책임사유 : 감사인이 중요한 사항에 관하여 감사보고서에 적지 아니하거나 거짓으로 적음으로써 이를 믿고 이용한 제3자에게 손해를 발생하게 한 경우에는 그 감사인은 제3자에게 손해를 배상할 책임이 있다.\n(2) 면책사유 : 감사인 또는 감사에 참여한 공인회계사가 제3자에 대한 손해배상책임을 면하기 위해서는 그 업무를 게을리하지 아니하였음을 감사인이 직접 입증해야 한다.\n(3) 소멸시효 : 청구권자가 해당 사실을 안 날로부터 1년 이내 또는 감사보고서를 제출한 날부터 8년 이내이다.		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C2_S2_Q002	1	2	2	2	14수정	2014	p.12	회계감사의 기초	감사인의 의무, 책임 및 자격요건	관련 법률의 준수와 그 책임	유가증권시장상장법인 B사에 대한 감사의견은 “적정”이었으며 감사보고서는 적절히 공시되었다. 그런데 B사의 소액주주들로부터 회계감사에 대한 소송가능성이 제기되었다. 이에 따라 한국회계법인은 감사보고서이용자에 대한 감사인의 법적 책임을 검토하였다. 조사결과 해당 법률은 민법, 「자본시장과 금융투자업에 관한 법률」(이하 “자본시장법”이라 한다), 외부감사법의 규정이 해당됨을 확인하였으며, 이 법률들이 정하고 있는 감사보고서 이용자에 대한 감사인의 법적책임 내용은 원고·피고의 자격, 위법사유, 입증책임자 및 소멸시효 등이 서로 다르다는 것을 파악하였다.\n\n[요구사항]\n위 사항과 관련하여, “감사보고서이용자에 대한 감사인의 손해배상책임”과 관련하여 민법, 자본시장법, 외부감사법이 각각 정하고 있는 (1)원고, (2)소멸시효의 내용을 아래 답안양식에 따라 비교하여 요약하시오.	구분 | 민법 | 자본시장법 | 외부감사법\n(1) 원고 | 타인(피해자) | 선의의 투자자 | 감사보고서를 믿고 이용한 제3자\n(2) 소멸시효 | ① 해당사실을 안 날~3년 이내 ② 불법행위를 한 날~10년 이내 | ① 해당사실을 안 날~1년 이내 또는, ② 감사보고서의 제출일~8년 이내 | ① 해당사실을 안 날~1년 이내 또는, ② 감사보고서의 제출일~8년 이내		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C2_S2_Q003	1	2	2	3	22	2022	p.13	회계감사의 기초	감사인의 의무, 책임 및 자격요건	관련 법률의 준수와 그 책임	공인회계사법상 특수법인인 회계법인은 상법상 유한회사의 준용규정에 따라 유한책임을 지게 된다. 감사인의 손해배상책임 보장제도로는 손해배상공동기금과 손해배상준비금이 있다. 손해배상공동기금과 손해배상준비금의 차이점을 두 가지만 서술하시오.	① 손해배상공동기금은 외부감사법에 규정되어 있고, 손해배상준비금은 공인회계사법에 규정되어 있다.\n② 손해배상공동기금은 한국공인회계사회에 기금을 적립하는, 외부적립 방식이지만, 손해배상준비금은 일정 금액을 이익잉여금으로 처분하여 준비금을 적립하는, 내부적립 방식이다.		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C2_S3_Q001	1	2	3	1	22	2022	p.14	회계감사의 기초	감사인의 의무, 책임 및 자격요건	공인회계사윤리기준의 준수	한국공인회계사회는 공인회계사 시험에 합격하여 공인회계사법 제7조의 규정에 의하여 등록한 공인회계사가 전문직업인으로서 준수하여야 할 윤리기준을 제정하고 있다. 윤리기준에 명시되어 있는 윤리기준의 목적을 서술하시오.	공인회계사윤리기준은 공인회계사로 하여금 그 직무를 높은 수준으로 수행하게 하고 공익에 부합되게 하여, 공인회계사에 대한 사회적 신뢰를 제고함을 목적으로 한다.		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C2_S3_Q002	1	2	3	2	22	2022	p.14	회계감사의 기초	감사인의 의무, 책임 및 자격요건	공인회계사윤리기준의 준수	다음의 내용을 읽고 그 내용이 옳은지 판단하고, 옳지 않을 경우 그 이유를 설명하시오.\n\n공인회계사는 의뢰인과의 관계가 종료된 이후에도 비밀유지 강령을 준수할 필요가 있다. 따라서 공인회계사가 새로운 의뢰인으로부터 업무를 수임한 경우, 이전의 업무경험을 이용하거나 공개해서는 안 된다.	(1) 결론 : 옳지 않다.\n(2) 근거 : 공인회계사가 새로운 의뢰인으로부터 업무를 수임한 경우, 공인회계사는 이전의 직무수행과정에서 알게된 어떠한 기밀의 정보를 사용하거나 공개해서는 안 되지만, 공인회계사는 이전의 업무경험을 이용할 자격이 있다(윤리기준 140.6).	공인회계사는 다른 전문가와 마찬가지로 업무경험이 쌓이면 쌓일수록 더욱 능력있는 전문가가 된다. 예를 들어, 분할세무자문업무를 처음으로 수행할 경우에는 능숙하게 수행할 수 없지만, 그 경험이 새로운 분할세무자문업무를 수임하거나 수행하는 데 도움이 된다. 그런데 새로운 업무에 과거 업무경험을 이용할 수 없다고 할 경우, 과거의 경험은 잊어버리고 늘 수습회계사의 상태에 머물러야 한다는 의미가 되므로 비현실적인 제한이 된다.	NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C2_S3_Q003	1	2	3	3	24	2024	p.15	회계감사의 기초	감사인의 의무, 책임 및 자격요건	공인회계사윤리기준의 준수	다음은 투명회계법인이 신입회계사를 대상으로 실시한 윤리기준 교육사례 내용 중 일부를 정리한 것이다. 각 항목에서 고려해야 할 윤리강령을 기재하시오.\n\n(1) A회계법인은 최근 B회계법인을 합병하여 대형회계법인으로 출범하게 된 것을 기념하고 신규 고객을 유치하기 위해 지하철 전면광고를 계획하고 있다.\n(2) 자동차 제조회사인 (주)대한은 주요 원재료인 브레이크패드를 (주)민국으로부터 공급받아 가공한 후, 다시 (주)민국에 납품하는 계약을 체결하였다. 회계팀 나몰라 과장은 해당 계약의 수익인식 회계처리에 대해 감사인인 C회계법인의 김기준 회계사에게 질문하였으나 원하는 답변을 얻을 수 없었다. 이에 나몰라 과장은 원하는 답변을 얻기 위해 지인인 D회계법인의 회계사에게 동일한 사안에 대해 의견을 구하였다.	(1) 전문가적 품위\n(2) 전문가적 적격성과 정당한 주의		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C2_S3_Q004	1	2	3	4	21	2021	p.15	회계감사의 기초	감사인의 의무, 책임 및 자격요건	공인회계사윤리기준의 준수	공인회계사는 재무제표 감사를 수행함에 있어 윤리기준의 윤리강령을 준수하여야 한다. 다음 (1)~(3)의 내용이 설명하는 윤리강령을 각각 쓰시오.\n\n(1) 공인회계사는 직무를 수행함에 있어서 솔직하고 정직하여야 한다.\n(2) 공인회계사는 명목여하를 불문하고 금전 등의 제공에 의하여 자신에게 업무를 위촉할 것을 강요하거나 수임하는 것과 같은 부당한 방법으로 직무상의 경쟁을 하여서는 아니된다.\n(3) 공인회계사는 직무상 지득한 기밀정보를 본인이나 제3자의 이익을 위해 사용하는 행위를 하지 말아야 한다.	(1) 성실 (윤리기준 100.4)\n(2) 전문가적 품위 (윤리기준 150.3)\n(3) 비밀유지 (윤리기준 100.4)		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C2_S3_Q005	1	2	3	5	18	2018	p.16	회계감사의 기초	감사인의 의무, 책임 및 자격요건	공인회계사윤리기준의 준수	공인회계사에게 요구되는 윤리사항과 법적 의무에 대한 다음의 사례를 읽고 아래의 요구사항에 답하시오.\n\nX회계법인은 5개의 사업부(1~5본부)로 구성되어 있으며, 주요 업무영역은 인증업무와 재무자문(deal service)업무이다. 현재 1본부의 파트너(사원)인 김 회계사는 A(주)가 보유중인 비상장주식(C)의 매각자문업무를 수행하고 있다. 한편 최근에 3본부의 파트너(사원)인 박 회계사는 B(주)로부터 A(주)가 매각을 추진하고 있는 C주식을 매수하고 싶다는 의향과 함께 매수자문서비스를 제공해 줄 것을 요청받았다.\n\n[요구사항]\n박 회계사가 B(주)의 업무요청을 수용한다면, X회계법인 입장에서 어떠한 윤리강령 준수에 위협이 발생할 수 있는가?	공정과 비밀유지	실제 시험에서 대부분의 응시생들은 공정은 답안으로 기재하였지만 비밀유지 강령을 기재하지 못하였다. 따라서 실제 시험에서 답안에 해당되는 윤리강령을 누락하지 않기 위해서는, 5가지 윤리강령 전부를 해당 사례에 적용해 보아야 한다.	NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C2_S3_Q006	1	2	3	6	17	2017	p.16	회계감사의 기초	감사인의 의무, 책임 및 자격요건	공인회계사윤리기준의 준수	감사인은 회계감사기준에 따라 감사를 수행하고 그 결과를 감사보고서로 제시한다. 감사보고에 대한 다음 내용을 읽고 아래 요구사항에 답하시오.\n\nC회계법인은 전기까지 D회계법인으로부터 감사를 받던 갑(주)의 당기(20×1년) 회계감사 업무를 수임하였다. 현장 책임감사인은 20×1년 실증절차를 수행함에 있어 기초잔액에 대한 확신을 제공하기 위해서 전기 감사인의 감사조서를 참조할 뿐만 아니라 전기 감사인과 커뮤니케이션할 필요가 있다고 판단하고 있다. 현장 책임감사인은 전기 감사인의 감사조서를 확보하는 것과 전기 감사인과 커뮤니케이션하는 일은 회사에 알리지 않고 비밀리에 이루어져야 한다고 판단하였다.\n\n이에 따라 현장 책임감사인은 전기 감사인과 접촉하여 관련 감사조서와 필요한 정보를 확보하였다. 전기 감사인도 당기 감사인의 커뮤니케이션 요청에 적극 응하였고, 요청한 감사조서도 비밀리에 제공하였다. 이 절차의 결과, 현장 책임감사인은 기초잔액에 중요한 왜곡표시가 존재함을 발견하였고, 이 항목이 당기 재무제표를 중요하게 왜곡표시한다고 판단하였다.\n\n[요구사항]\n위 상황에서, ①당기 감사인이 전기 감사인에게 취한 절차와 ②이에 대한 전기 감사인의 대응절차가, (1)현행 회계감사기준과 법률에 비추어 볼 때 적절한 행위인지 여부와 (2)그 판단 이유를 각각 서술하시오(아래 [답안양식]을 사용할 것).	구분 | (1) 적절성 [O 또는 X] | (2) 판단 이유\n① 당기 감사인의 절차 | O | 당기 감사인은 재무제표가 재무보고체계에 따라 작성되어 있는지를 확인하기 위하여 충분하고 적합한 감사증거를 입수할 필요가 있고, 감사의 전제조건으로서 경영진은 감사에 필요한 정보를 제공할 필요가 있다. 또한, 당기감사인은 전임감사인과의 커뮤니케이션을 통해서 정보를 제공한 것이 아니라 정보를 제공받은 것이기 때문에 비밀유지의무에 위배된다고 할 수도 없다.\n② 전기 감사인의 절차 | X | 전기 감사인이 당기 감사인에게 회사의 정보를 제공하기 위해서는 ‘법규에 의해 정보의 공개가 허용되며, 의뢰인 또는 고용인이 공개를 허락한 경우’에 해당하여야 하는데, 전기 감사인은 회사로부터 동의를 구하지 않았기 때문에 비밀유지의무의 위반에 해당한다.	위 문제의 경우 출제의도는 쉽게 파악할 수 있으나, 회계감사기준에 의하면 당기감사인은 전임감사인과 커뮤니케이션하도록 되어 있기 때문에 명확한 답이라 할 수 없다. 그래서 수험생들 사이에서도 논란이 많이 되었던 문제 중에 하나이다.	NEEDS_CHECK	사진 기반 1차 전사
