id	partNo	chapterNo	sectionNo	problemNo	examYearRaw	examYears	sourcePage	partTitle	chapterTitle	sectionTitle	questionText	answerText	explanationText	checkStatus	note
DoeActualExam_P1_C1_S2_Q001	1	1	2	1	21	2021	p.2	회계감사의 기초	감사와 회계감사의 기본개념	회계감사의 목적과 고유한계	감사기준은 감사인이 감사의견의 기초로서 재무제표가 중요하게 왜곡표시되지 아니하였는지에 대한 합리적인 확신을 얻을 것을 요구한다. 합리적인 확신은 높은 수준의 확신을 의미하지만 절대적인 수준의 확신을 의미하지는 않는다. 감사기준이 절대적인 수준의 확신을 요구하지 않는 이유를 서술하시오.	감사에는 재무보고의 성격, 감사절차의 성격 및 합리적인 시간 내에 합리적인 비용으로 감사가 수행될 필요성으로 인해 고유한계가 존재하며, 감사인의 결론도출과 의견표명의 기초가 되는 대부분의 감사증거는 결정적 증거이기 보다는 설득적 증거이다. 따라서 감사위험을 영(0)으로 감소시키도록 감사인에게 기대할 수 없으며 또 그렇게 감소시킬 수도 없기 때문에, 감사기준에서는 절대적인 수준의 확신을 요구하지 않는 것이다.	위의 문제는 위 본문의 내용 중 ‘(1) 회계감사의 고유한계’를 묻는 문제인지, ‘(2) 회계감사의 고유한계를 일으키는 원인’을 묻는 문제인지 명확하지 않다. 실전에서 이런 유형의 문제는 자주 만나게 되는데, 그 경우에는 두 가지를 모두 요약하여 답으로 기재하는 것이 좋다.	NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C1_S2_Q002	1	1	2	2	14수정	2014	p.3	회계감사의 기초	감사와 회계감사의 기본개념	회계감사의 목적과 고유한계	아래의 지문을 읽고 감사인의 판단이 적절한지 판단하고 그 이유를 서술하시오.\n\n갑을주식회사는 20×1년 5월 20일 이라크에 해외현지법인을 설립하였으며, 설립과 동시에 현지에서 영업활동을 활발하게 하고 있다. 감사인은 해외현지법인의 재무제표가 갑을주식회사의 재무제표에 미칠 수 있는 영향이 중요하고 동시에 전반적(지분율 95%, 자산총계 4,000억원)일 수 있다고 판단하고 있으며, 회사 경영진은 해외현지법인의 설립과 관련된 정보를 주석에 적절하게 공시하고 있다.\n\n감사인은 추가로 해외현지법인을 방문감사할 경우 100백만원의 감사원가가 추가로 투입될 것으로 추정하고 있다. 따라서 감사인은 소요되는 감사원가를 고려하여 해외현지법인을 방문하지 않고 감사의견을 형성하기로 결정하였다.	(1) 결론 : 감사인의 판단은 적절하지 않다.\n(2) 근거 : 지문에 의하면 감사인은 재무제표에 중요하고 전반적인 영향을 미치는 해외자회사에 대해서 추가적인 감사원가가 투입된다는 이유로 방문을 생략하고 감사의견을 형성하기로 결정하였다. 그러나 어려움, 시간 또는 비용의 문제 그 자체는 감사인이 대체적인 절차가 없는 감사절차를 생략하거나 보다 설득력이 낮은 감사증거에 만족하는 정당한 근거가 될 수 없으므로, 추가적인 원가에도 불구하고 해외현지법인을 방문하였어야 한다.		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C1_S2_Q003	1	1	2	3	15	2015	p.3	회계감사의 기초	감사와 회계감사의 기본개념	회계감사의 목적과 고유한계	회계감사기준은 감사를 계획하고 수행할 때 재무보고의 적시성 및 효익과 비용간의 균형을 고려할 것을 규정하고 있다. 즉, 재무제표 이용자들은 감사인이 합리적인 기간 내에 합리적인 비용으로 재무제표에 대한 의견을 형성할 것이라고 기대한다. 또한 재무제표 이용자들은 감사인이 감사과정에서 모든 부정이나 오류를 적발하는 것이 가능하지 않다는 것을 인식하고 효익과 비용을 고려하여 재무보고의 수준을 요구한다.\n\n따라서 감사인은 무한한 정도의 감사절차를 수행함으로써 절대적 확신을 제공하려는 감사절차를 수행하기 보다는 상기와 같은 재무보고 이용자들의 요구수준을 충족할 수 있는 정도의 감사절차를 수행할 수 있다. 이와 같이 감사인이 재무보고의 적시성 및 효익과 비용의 균형을 고려하여 채택하고 있는 감사절차에는 어떤 것이 있는지 3가지를 서술하시오.	① 감사가 효과적으로 수행될 수 있도록 계획한다.\n② 부정이나 오류로 인한 중요왜곡표시위험이 포함될 것으로 가장 높게 예상되는 분야에 감사노력을 집중하고, 그렇지 아니한 다른 분야에는 상대적으로 적은 노력을 기울인다.\n③ 모집단의 왜곡표시를 조사하기 위해 테스트나 기타 수단을 사용한다.		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C1_S3_Q001	1	1	3	1	14	2014	p.4-5	회계감사의 기초	감사와 회계감사의 기본개념	회계감사의 구성요소	(주)공룡은 자동차부품제조업을 영위하는 12월말 결산법인이며, 2×08년에 유가증권시장에 상장하였다. 현행 감사인인 대한회계법인의 매니저회계사인 박고민 회계사는 2×13년에 기존 인원의 퇴사 및 사내 업무재배치 등으로 당기 감사팀이 새롭게 구성됨에 따라 사전 세부감사계획 수립 및 현장조사검토를 통하여 효율적으로 감사를 수행하려는 계획을 가지고 있다. 2×13년의 기말현장감사는 2월 초에 수행하였으며, 감사보고서일은 3월 중순경으로 예상하고 있다.\n\n다음은 기말감사 현장에서 팀원이 작성한 감사조서를 박고민 회계사가 검토하면서 발견한 내용 중 일부이다.\n\n[표: 감사조서 검토시 발견사항]\n\n| 항목 | 계정 | 발견사항 |\n|---|---|---|\n| (A) | 현금및현금성자산 계정 | 계정담당회계사는 재무제표일의 예금·차입금잔액이 존재하는 모든 금융기관에 대하여 조회서를 발송·회수하였다. |\n| (B) | 재고자산 계정 | 재고자산계정 담당회계사는 회사의 요청에 의하여 당기재무제표 감사를 위한 재고실사입회를 12월 27일자로 수행하였다. 계정담당회계사는 실사입회일 현재를 기준으로 해서, 회사가 수행하는 재고입출고 및 실사절차에 대한 내부통제가 적절히 설계되어 효과적으로 운용되고 있는지 관찰한 후, 일부 항목의 수량에 대하여 실증절차 목적의 시사(test count)를 실시하였다. 기말감사시 계정담당회계사는 재고실사 입회에서 파악된 3년 이상 사용되지 않은 장기체화 원재료 70억원에 대하여 손상검토를 수행한 결과 50%정도는 A/S부품으로 전용 가능하여 사용가치가 충분한 것으로 판단하였고, 나머지 50%에 대해서만 손상차손을 반영할 것을 권고하였다. 그러나 회사는 감사인의 권고를 수용하지 않을 계획이다. |\n| (C) | 매입 계정 | 재고자산계정 담당회계사는 실사입회시 계속기록법에 의한 재고자산 입·출고기록의 통제절차가 효과적인지 평가한 후 재무제표일을 전후로 한 입·출고 내역 및 거래증빙을 회사에 요청하였다. 관련 입·출고 내역 및 증빙은 기말현장감사시 매입항목의 특정테스트를 위하여 사용되었다. |\n| (D) | 유형자산 계정 | 유형자산계정 담당회계사는 유형자산 총괄표를 작성하고 당기 유형자산의 변동내역에 대하여 분석한 후 주요 증가금액에 대하여는 계약서와 취득증빙 등을 확인하였다. 다만, 재무제표일에 근접한 12월 28일에 발생한 토지취득에 대해서는 취득원가에 대한 영수증을 확인하고, 계약서 사본을 입수·검토한 후 조회하는 것으로 문서화를 완료하였다. |\n\n[요구사항]\n상기의 사례에서 (A)~(D)의 계정 감사절차는 감사대상기간의 거래유형 또는 보고기간말의 계정잔액의 특정 경영진주장을 감사하기 위한 절차이다. 위 (A)~(D)에서의 거래유형 및 계정잔액별 감사절차가 아래 [보기]의 어떤 경영진주장을 검증하기 위한 것인지 모두 골라 해당 번호와 함께 기재하시오.\n\n[보기]\n\n| 구분 | 경영진주장 |\n|---|---|\n| 거래유형 관련 | (1) 발생사실, (2) 완전성, (3) 기간귀속, (4) 분류, (5) 정확성, (6) 표시 |\n| 계정잔액 관련 | (7) 실재성, (8) 완전성, (9) 권리와 의무, (10) 분류, (11) 정확성, 평가와 배분, (12) 표시 |	| 항목 | 경영진주장 |\n|---|---|\n| (A) | (7) 실재성, (9) 권리와 의무, (10) 분류, (11) 정확성, 평가와 배분 |\n| (B) | (7) 실재성, (8) 완전성, (11) 정확성, 평가와 배분 |\n| (C) | (2) 완전성, (3) 기간귀속 |\n| (D) | (1) 발생사실, (5) 정확성 |	(A)와 (B)는 계정잔액에 대한 감사절차를 수행한 것이므로 계정잔액 관련 경영진주장에서 답을 골라야 하고, (C)와 (D)는 당기 중 거래에 관련된 감사절차를 수행한 것이므로 거래유형 관련 경영진주장에서 답을 골라야 한다.\n\n다만, 어떤 감사증거는 거래유형 뿐만 아니라 계정잔액과 관련된 경영진주장을 확인할 수 있는 증거도 제공하므로, 관련 경영진주장은 위의 답안 외에도 추가적으로 선택될 수도 있다. 예를 들어 (C)의 경우 재고자산의 입고내역과 거래증빙을 확인하게 되면 발생사실, 분류 및 정확성도 확인할 수 있다.	NEEDS_CHECK	표 구조 반영
DoeActualExam_P1_C1_S3_Q002	1	1	3	2	16	2016	p.6	회계감사의 기초	감사와 회계감사의 기본개념	회계감사의 구성요소	감사는 회사가 제시한 재무제표를 감사하고 이에 대한 의견을 표명하는 것으로 정의될 수 있다. 감사받은 재무제표는 회사의 정보이용자들이 그들의 경제적 의사결정에 활용한다. 만약 감사받은 후 회사가 재무적 곤란에 처하게 되어 투자자들이 손해를 입을 경우, 감사보고서를 이용한 투자자들이 감사인을 상대로 손해배상을 청구할 수도 있다.\n\n[요구사항]\n신문기자인 친구가 공인회계사인 당신에게 “적정의견을 받은 기업이 왜 도산하는가?”를 질문해 왔다. 공인회계사로서 이러한 질문에 대한 답변을 서술하시오.	재무제표에 대한 감사의견은 재무제표가 중요성의 관점에서 해당 재무보고체계에 따라 작성되었는지 여부를 다루므로(또는 회계감사는 회사의 재무제표가 해당 재무보고체계에 따라 공정하게 작성되었는지에 대하여 감사의견을 표명하는 것이므로), 감사의견은 기업의 향후 존속가능성이나 경영진이 기업의 업무를 효과적 또는 효율적으로 수행하였는지 여부를 인증하는 것이 아니다. 따라서 재무적으로 건전하지 않은 회사라 하더라도 회사의 재무제표가 해당 재무보고체계에 따라 작성되었다면 적정의견이 표명될 수 있으며, 적정의견을 받은 기업도 도산할 수 있다.		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C1_S3_Q003	1	1	3	3	22	2022	p.6	회계감사의 기초	감사와 회계감사의 기본개념	회계감사의 구성요소	다음의 내용을 읽고 그 내용이 옳은지 판단하고, 옳지 않을 경우 그 이유를 설명하시오.\n\n감사인은 어떤 예외적인 상황에서 특정 감사기준의 요구사항을 이탈할 필요가 있다고 판단한 경우 이탈의 이유와 함께 해당 요구사항이 의도하는 목적을 달성하기 위해 수행한 대체적 감사절차가 어떻게 그 목적을 달성하였는지를 문서화해야 한다.	옳다.		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C1_S3_Q004	1	1	3	4	21	2021	p.6	회계감사의 기초	감사와 회계감사의 기본개념	회계감사의 구성요소	감사인이 외부감사법에 의한 감사업무를 수행할 때에는 관련된 감사기준서를 모두 준수하여야 한다. 다만 예외적인 상황에서, 감사인은 어떤 감사기준서의 관련 요구사항을 이탈할 필요가 있다고 판단할 수 있다. 관련 요구사항을 이탈할 필요성이 발생하는 경우(또는 요건)를 서술하시오.	관련 요구사항을 이탈할 필요성이란, ① 요구사항이 특정의 절차를 수행하는 것이고, ② 구체적인 감사상황에서 이러한 절차가 해당 요구사항의 목적을 달성하는 데 비효과적일 경우를 말한다.		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C1_S3_Q005	1	1	3	5	16	2016	p.7-8	회계감사의 기초	감사와 회계감사의 기본개념	회계감사의 구성요소	B(주)의 20×1회계연도 재무제표를 감사하는 Y회계법인은 20×2년 2월 25일자로 감사보고서를 B(주)에 제출하였다. Y회계법인은 20×2년 7월 2일에 20×2회계연도의 재무제표를 감사하던 중 20×1회계연도 재무제표가 중요하게 왜곡표시되었다는 것을 알게 되었다. 회사는 20×1회계연도의 재무제표를 수정하였고, 감사인은 20×2년 7월 28일자로 감사보고서를 재발행하였다.\n\n감사보고서를 재발행하는 과정에서 Y회계법인은 내부적으로 업무수행이사(engagement partner), 현장책임회계사(in-charge CPA) 그리고 2년차 계정담당회계사(staff)와 해당 문제를 협의하였다. 다음은 협의과정에서 이루어진 대화 내용 중 일부이다. 이를 읽고 아래의 각 요구사항에 답하시오.\n\n[대화]\n계정담당회계사: 회사의 재무제표가 명백하게 왜곡표시된 것은 확인되었습니다. 그런데 지금와서 감사보고서를 재발행하는 것은 자동차로 보면 자동차 회사가 자발적 리콜(recall)을 하는 것과 같습니다. 우리나라의 경우, 자동차 회사가 자발적으로 리콜하면, 언론에서는 소비자를 보호하기 위한 자동차 회사의 용기있는 행동을 존중하기 보다는 해당 자동차의 품질을 문제 삼는 비판적 기사만 전파하여, 자동차 회사가 어려움을 겪는 경우가 많았습니다. 굳이 감사보고서를 재발행해야 할까요?\n\n현장책임회계사: 저도 계정담당회계사가 우려하는 바에 동의합니다. 감사보고서를 재발행하면, 언론에서는 “감사인이 자신의 잘못을 자백했다”는 비판적 기사로 마치 감사인이 과거에 확인했던 재무제표 왜곡표시를 이제와서 자백한 것으로 매도하기도 합니다. 감사보고서를 재발행할 경우 혹여 불이익이 있지 않을까요?\n\n업무수행이사: 20×1회계연도의 감사보고서를 발행할 때는 회계감사기준에 따른 감사절차를 모두 준수하였는데도 이번에 문제가 된 재무제표 왜곡표시를 발견할 수 없었던 것이지 않아요?\n\n현장책임회계사: 네! 그렇습니다. 저뿐만 아니라 내부 품질관리부서에서도 다시 감사조서를 검토하였는데, 당시의 감사절차는 회계감사기준을 모두 준수한 것으로 판단하고 있습니다.\n\n업무수행이사: 그러면 그 당시에는 해당 왜곡표시가 왜 발견되지 않았던 것인가요?\n\n현장책임회계사: 회사의 경영진이 거래와 관련된 증빙을 위조하고 감사인에게 은폐하는 등 조직적으로 부정을 저질렀기 때문에 회계감사기준에 따른 절차로는 발견할 수 없었던 것입니다. 해당 재무제표 왜곡표시는 내부 직원이 검찰에 익명으로 사실을 제보하고 검찰조사과정에서 회사의 경영진이 자백하여 현재 수사 중에 있습니다.\n\n업무수행이사: 알겠습니다. 미국에서는 자동차 회사가 자발적으로 리콜했을 경우 오히려 소비자를 위한다는 평을 얻어 해당 자동차 회사의 브랜드 이미지가 높아진다고 보고되기도 합니다. 감사보고서 재발행은 회계감사기준에 명시된 것입니다. 회계법인으로서는 감사보고서를 재발행하는 것이 최선의 방법이고, 회계감사기준에도 맞는 절차라고 판단합니다. 회사가 재무제표를 수정공시한다고 하니, 우리도 감사보고서를 재발행합시다.\n\n[요구사항]\n(1) 위에서 제시한 자료가 모두 사실이라고 가정할 때, 감사보고서를 재발행하는 것이 감사인에게 추가적으로 혹여 일어날 수도 있는 손해배상책임을 가중하게 하는지에 대한 의견을 아래 두 가지 주장 중에서 선택하고 그 근거를 함께 서술하시오.\n\n<주장>\n주장 ① : 감사가 회계감사기준에 따라 수행되었더라도 감사인이 감사보고서를 재발행하면 감사인의 손해배상책임은 가중된다.\n주장 ② : 감사인이 감사보고서를 재발행하면 오히려 재무제표의 왜곡으로 인한 정보이용자의 손실을 방지할 수 있어 향후 감사인의 손해배상책임이 경감된다.\n\n(2) 위에서 제시한 자료가 모두 사실이라고 가정할 때, 최초 감사보고서를 제대로 발행하지 못하였다고 감사인을 비판하는 것이 사회적으로 바람직한지 여부를 서술하시오.	(1) 주장② : 회계감사기준은 감사인이 감사를 수행할 때 따라야 할 최소한의 기준이며, 동시에 감사인의 책임한계이다. 감사기준서 560(후속사건)에 의하면 경영진이 재무제표를 수정하는 경우 감사인이 수정된 재무제표에 대하여 새로운 감사보고서를 제출하도록 되어 있으므로(560-11~12) 감사보고서를 재발행하는 것이 회계감사기준에 따라 감사절차를 수행한 것에 해당하게 된다. 따라서 Y회계법인은 회계감사기준을 모두 준수하였으므로 감사보고서를 재발행한다고 하여 손해배상책임이 가중되지 않는다. 또한 회사의 재무제표가 명백하게 왜곡표시된 것이 확인되었으므로 감사보고서를 수정하는 것이 재무제표이용자가 올바른 의사결정을 하는데 도움이 되며, 감사인의 손해배상책임도 경감될 수 있다.\n\n(2) 감사인의 책임여부는 감사인이 감사업무를 수행할 때 회계감사기준을 준수하였는지 여부이므로, 감사인이 회계감사기준에 따라 감사를 수행하였음에도 불구하고 최초 감사보고서를 제대로 발행하지 못하였다고 감사인을 비판하는 것은 사회적으로 바람직하지 않다.	요구사항 (1)과 (2)는 모두 회계감사기준의 준수여부에 따른 감사인의 책임을 묻는 문제로서, 그 답안으로 감사의 고유한계를 언급하는 것도 가능하다.	NEEDS_CHECK	문제 본문이 p.7-8에 걸쳐 있음
DoeActualExam_P1_C1_S3_Q006	1	1	3	6	15	2015	p.9	회계감사의 기초	감사와 회계감사의 기본개념	회계감사의 구성요소	감사인은 재무제표를 중요하게 왜곡표시되게 하는 상황이 존재할 수 있음을 인식하고, 전문가적 의구심(Professional Skepticism)을 가지고 감사를 계획하고 수행하여야 한다. 여기서 (1)전문가적 의구심이란 무엇을 말하는지 정의하고, (2)구체적으로 어떤 상황을 포함하는지 서술하시오.	(1) 전문가적 의구심이란 ① 부정이나 오류로 인한 왜곡표시가능성을 나타내는 것일 수 있는 상황에 유의하면서 의문을 갖는 마음과, ② 감사증거에 대한 비판적인 평가를 포함하는 태도를 말한다.\n(2) 구체적으로 다음의 상황을 포함한다.\n① 이미 입수한 다른 감사증거와 상반되는 감사증거\n② 감사증거로 사용될 문서 및 질의에 대한 답변의 신뢰성에 의문을 갖게 하는 정보\n③ 부정의 존재가능성을 나타내는 것일 수 있는 상황\n④ 감사기준에서 요구하는 절차 외에 추가적인 감사절차의 필요성을 시사하는 상황		NEEDS_CHECK	사진 기반 1차 전사
DoeActualExam_P1_C1_S3_Q007	1	1	3	7	19	2019	p.9-10	회계감사의 기초	감사와 회계감사의 기본개념	회계감사의 구성요소	다음을 읽고 아래의 요구사항에 답하시오.\n\n스테레오 헤드폰을 생산·판매하는 업체인 대한(주)는 20×8년 10월 회사의 재무담당임원의 횡령 사실을 알게 되었다. 횡령 규모는 과거 수 년 동안 총 31억원 정도에 이르렀다. 회사의 외부감사인은 횡령이 발생하였던 회계기간의 재무제표에 대하여 적정의견을 표명하였다. 아래의 횡령사실 조사과정에서 밝혀진 바와 같이 재무담당임원의 횡령 규모는 해가 거듭될수록 증가하고 있었다.\n\n[표: 횡령 규모]\n\n| 기간 | 횡령 규모 |\n|---|---:|\n| 20×3년 | 220,950,477원 |\n| 20×4년 | 222,766,900원 |\n| 20×5년 | 316,031,000원 |\n| 20×6년 | 504,096,800원 |\n| 20×7년 | 808,500,937원 |\n| 20×8년 1분기 | 532,630,500원 |\n| 20×8년 2분기 | 491,700,500원 |\n\n대한(주)의 연 매출 규모가 400억원에서 450억원 정도임을 감안할 때 재무담당임원의 횡령 규모는 대단히 중요한 금액이 아닐 수 없다. 추가 정보로서 20×5년부터 20×8년 1분기까지 영업이익은 다음과 같다.\n\n[표: 영업이익]\n\n| 기간 | 영업이익 |\n|---|---:|\n| 20×5년 | 834,471,500원 |\n| 20×6년 | 741,056,992원 |\n| 20×7년 | 288,773,195원 |\n| 20×8년 1분기 | 92,849,157원 |\n\n횡령조사 결과, 재무담당임원은 주로 매출원가 계정을 이용하여 부정행위를 하였으며, 회사의 내부통제와 지배기구는 그러한 횡령사실을 오랫동안 감지해오지 못한 것으로 밝혀졌다. 과거 수년 동안 악화되어 온 재무상태 및 영업성과에 대해 재무담당임원은 원자재 가격 상승이 주된 원인이라고 설명해왔다.\n\n[요구사항]\n(1) 전문가적 의구심의 정의를 서술하시오.\n(2) 위의 사례에서 외부감사인이 전문가적 의구심을 적절하게 견지하였는지 여부를 제시하고 그 근거를 서술하시오.	(1) 전문가적 의구심이란 ① 부정이나 오류로 인한 왜곡표시가능성을 나타내는 것일 수 있는 상황에 유의하면서 의문을 갖는 마음과, ② 감사증거에 대한 비판적인 평가를 포함하는 태도를 말한다.\n(2) 전문가적 의구심을 적절하게 견지하였다고 할 수 없다. 매출액의 규모는 400억~450억 정도로서 큰 변동이 없으나, 영업이익은 크게 변동하는 상황이므로 이는 오류나 부정으로 인한 재무제표의 왜곡표시 가능성에 해당한다. 따라서 재무담당임원의 재무상태 및 영업성과에 대해 원자재 가격 상승이 주된 원인이라는 설명에 대해 의문을 갖고 비판적인 평가를 수행하였다면 재무담당임원의 횡령사실을 적발할 수도 있었을 것이다.	요구사항 (2)의 출제의도는 ‘외부감사인이 전문가적 의구심을 적절하게 견지하지 못했다.’라는 것을 쉽게 추정할 수 있지만 다음과 같은 이유 때문에 감사인이 전문가적 의구심을 견지했는지에 대해서 구체적인 판단을 하기 어렵다.\n① 감사인이 재무담당임원의 답변에 대해 어떤 절차를 수행했는지에 대한 내용이 없다.\n② 감사인이 회계감사기준에 따라 감사절차를 수행하였다 하더라도 감사의 고유한계로 인하여 부정과 관련된 중요한 왜곡표시를 모두 발견하지 못할 수 있다.\n다만, 출제의도가 명확하고, 매출규모와 영업이익이 구체적으로 주어졌기 때문에 이를 이용하여 답안을 구성하면 합리적인 답안이 될 것으로 보인다.	NEEDS_CHECK	표 구조 반영
