id	partNo	chapterNo	sectionNo	problemNo	examYearRaw	examYears	sourcePage	partTitle	chapterTitle	sectionTitle	questionText	answerText	explanationText	checkStatus	note
doe-p05-c02-s01-q001	5	2	1	1	19	2019	p.268	감사의견의 형성과 감사보고서	감사보고서의 작성과 보고	감사보고서의 구성요소	"감사보고서에 업무수행이사의 이름을 표명하는 것은 상장기업의 일반목적 전체재무제표에 대한 감사보고서 이용자에게 추가적인 투명성을 제공하기 위함이다.

[요구사항]
감사인이 감사보고서에 업무수행이사의 이름을 공시하지 않을 수도 있는데 이러한 경우는 어떠한 상황이며, 이때 감사인이 추가적으로 취해야 할 조치를 서술하시오."	업무수행이사의 이름을 공시하는 것이 개인의 안전에 대한 유의적 위협을 발생시킨다고 합리적으로 예상되는 경우 감사인은 감사보고서에 업무수행이사의 이름을 공시하지 않을 수 있다. 이 때 감사인은 개인의 안전에 대한 유의적 위협의 발생가능성과 심각성에 대한 감사인의 평가를 알리기 위해, 업무수행이사의 이름을 기재하지 않으려는 감사인의 의도를 지배기구와 논의하여야 한다.	위 답안의 형식을 (1) 이름의 기재를 생략할 수 있는 상황과 (2) 추가수행절차로 구분하여 기재하면 보다 명확하게 답안의 내용을 보여줄 수 있다.	CONFIRMED	
doe-p05-c02-s01-q002	5	2	1	2	25	2025	p.268-269	감사의견의 형성과 감사보고서	감사보고서의 작성과 보고	감사보고서의 구성요소	"다음은 특정목적 재무보고체계에 따른 감사보고서의 일부이다. 적절하지 않은 부분을 찾아 그 이유를 2줄 이내로 서술하시오.

감사의견
... 생략 ...
우리의 의견으로는 별첨된 회사의 20×5년 12월 31일자로 종료되는 재무제표는 중요성의 관점에서 20×5년 2월 1일에 회사와 (주)B 간에 체결된 계약서 제10항의 재무보고조항에 따라 진실하고 공정한 관점을 제시하고 있습니다."	"공정표시 재무보고체계에서 감사의견의 표현방법은 ‘한국채택국제회계기준에 따라, 중요성의 관점에서 공정하게 표시하고 있습니다’와 ‘한국채택국제회계기준에 따라 진실하고 공정한 관점을 제시하고 있습니다’의 2가지 방법이 있다.

따라서 ‘중요성의 관점에서’라는 표현을 추가하려면, ‘진실하고 공정한 관점을 제시하고 있습니다’를 ‘공정하게 표시하고 있습니다’로 수정하여야 하고, ‘진실하고 공정한 관점을 제시하고 있습니다’로 표현하려면 ‘중요성의 관점에서’를 삭제하여야 한다."	"재무보고체계는 그 목적에 따라 일반목적 재무보고체계와 특정목적 재무보고체계로 분류되고, 각 재무보고체계는 다시 공정표시 재무보고체계와 준수 재무보고체계로 분류된다. 공정표시 재무보고체계와 준수 재무보고체계에서 ‘감사의견’ 단락과 ‘재무제표에 대한 경영진과 지배기구의 책임’ 단락의 주요 내용의 표현방법은 서로 달라진다.

| 단락 | 공정표시 재무보고체계 | 준수 재무보고체계 |
|---|---|---|
| 감사의견 | [2가지 중 1가지] ① ... 현금흐름을 한국채택국제회계기준에 따라, 중요성의 관점에서 공정하게 표시하고 있습니다. ② ... 현금흐름에 대하여 한국채택국제회계기준에 따라 진실하고 공정한 관점을 제시하고 있습니다. | ... 재무제표는 중요성의 관점에서 20×1년 1월 1일 회사와 DEF회사 간에 체결된 계약서 제7조의 재무보고조항에 근거하여 작성되었습니다. |
| 경영진과 지배기구의 책임 | 경영진은 한국채택국제회계기준에 따라 이 재무제표를 작성하고 공정하게 표시할 책임이 있으며, | 경영진은 해당 계약서 제7조의 재무보고조항에 따라 이 재무제표를 작성할 책임이 있으며, |"	NEEDS_CHECK	장문/표 포함 항목: 원문 대조 검수 권장
doe-p05-c02-s01-q003	5	2	1	3	25	2025	p.270	감사의견의 형성과 감사보고서	감사보고서의 작성과 보고	감사보고서의 구성요소	"다음은 상장기업에 대한 감사보고서의 일부이다. 해당 감사보고서가 적절한지 여부를 기재하고 적절하지 않은 경우 그 이유를 2줄 이내로 서술하시오(단, 답안양식에 수정된 문구를 기재할 필요 없음).

재무제표감사에 대한 감사인의 책임
... 생략 ...
왜곡표시는 부정이나 오류로부터 발생할 수 있으며 왜곡표시가 재무제표를 근거로 하는 이용자의 경제적 의사결정에 개별적으로 또는 집합적으로 영향을 미칠 것이 합리적으로 예상되면 그 왜곡표시는 중요하다고 간주됩니다.
K회계법인 대표이사 김철저
... 이하 생략 ..."	"(1) 적절하지 않다.
(2) 이유: 상장법인의 감사보고서에는 예외적인 경우를 제외하고는 감사를 실시한 업무수행이사의 이름이 재무제표감사에 대한 감사인의 책임 단락 다음에 기재되어야 하는데, 해당 보고서에는 누락되었기 때문이다."		NEEDS_CHECK	장문/표 포함 항목: 원문 대조 검수 권장
doe-p05-c02-s01-q004	5	2	1	4	23	2023	p.270-272	감사의견의 형성과 감사보고서	감사보고서의 작성과 보고	감사보고서의 구성요소	"다음은 감사의견이 적정이며 강조사항이나 기타사항이 포함되지 않은 표준감사보고서 중 일부이다. 제시된 표준감사보고서에서 수정이 필요한 부분을 모두 찾아 어떻게 수정해야 할지를 서술하시오.

독립된 감사인의 감사보고서
ABC 주식회사의 주주 및 이사회 귀중
감사의견
우리는 ABC 주식회사(이하 ‘회사’)의 재무제표를 감사하였습니다. 해당 재무제표는 2022년 12월 31일 현재의 재무상태표, 동일로 종료되는 보고기간의 포괄손익계산서, 자본변동표, 현금흐름표로 구성되어 있습니다.
우리의 의견으로는 별첨된 회사의 재무제표는 회사의 2022년 12월 31일 현재의 재무상태와 동일로 종료되는 보고기간의 재무성과 및 현금흐름을 한국채택국제회계기준에 따라, 공정하게 표시하고 있습니다.

감사의견근거, 재무제표에 대한 경영진과 지배기구의 책임, 재무제표감사에 대한 감사인의 책임 등의 표준감사보고서 일부가 제시됨."	"| 단락 | 수정 |
|---|---|
| 감사의견 | 다음의 사항이 누락되었다. ① 재무제표에 유의적인 회계정책의 요약을 포함한 재무제표의 주석이 포함된다는 내용 ② 중요성의 관점에서 공정하게 표시하고 있다는 내용 |
| 감사의견근거 | (예시) 감사증거가 충분하다는 표현을 추가하여야 함. |
| 경영진과 지배기구의 책임 | 경영진의 계속기업으로서의 존속능력 평가책임(해당되는 경우 관련 사항 공시 책임 포함)과 계속기업전제의 사용에 대한 책임이 누락되었다. |
| 감사인의 책임 | 합리적 확신에 대한 설명이 누락되었다. |"		NEEDS_CHECK	장문/표 포함 항목: 원문 대조 검수 권장
doe-p05-c02-s01-q005	5	2	1	5	14 수정	2014	p.272	감사의견의 형성과 감사보고서	감사보고서의 작성과 보고	감사보고서의 구성요소	감사인은 감사보고서에 경영진의 책임과 감사인의 책임을 언급한다. 경영진과 감사인의 책임은 관련 법률 그리고 감사계약서에 의하여 정해져 있으며, 감사보고서에 양 당사자의 책임을 언급한다고 하여 양 당사자의 책임에 변화가 있는 것은 아니다. 그렇다면 감사보고서에 경영진과 감사인의 책임을 언급하는 이유는 무엇인가? (5줄 이내로 서술할 것)	감사보고서에 양 당사자의 책임을 언급한다고 하여 양 당사자의 책임에 변화가 있는 것은 아니지만, 경영진의 책임을 언급함으로써 감사업무의 전제조건과 관련된 경영진의 재무제표작성책임과 내부통제에 대한 책임 등을 명확히 할 수 있고, 감사인의 책임을 언급함으로써 감사인의 책임뿐 아니라 책임의 한계를 명확히 하여 재무제표 이용자의 이해를 향상시키고, 향후의 불필요한 소송도 미연에 방지할 수 있기 때문이다.		CONFIRMED	
doe-p05-c02-s01-q006	5	2	1	6	20	2020	p.273-274	감사의견의 형성과 감사보고서	감사보고서의 작성과 보고	감사보고서의 구성요소	"(주)한국여행의 2020 사업연도 감사인인 Y회계법인은 당기 재무제표에 대한 감사를 수행 중이다. 다음의 각 상황별로 Y회계법인이 2020년 감사보고서에 보고할 ①감사의견, ②감사보고서 문단(각 상황의 내용이 세부적으로 기술되는 문단), ③판단근거를 서술하시오.

| 상황 | 내용 |
|---|---|
| A | 매출채권의 실재성을 확인하기 위해 전체 거래처 10곳에 조회서를 발송하기로 하였고, 10곳 중 (주)ABC(매출채권 잔액 5억 원)는 분쟁 중이며 조회서 발송을 거부하였다. 재무제표 전체 중요성은 35억 원이다. |
| B | 코로나19 영향으로 영업환경이 크게 악화되었고 계속기업으로서의 존속능력에 중요한 불확실성이 존재한다고 판단하였으나, 회사가 주석에 적절히 공시하였고 회계의 계속기업전제 적용은 타당하다고 판단하였다. |"	"| 상황 | 감사의견 | 감사보고서 단락 | 판단근거 |
|---|---|---|---|
| A | 적정의견 | 기술하지 않음 | (주)ABC의 매출채권에 대해 충분하고 적합한 감사증거를 입수하지 못하였지만, 그 금액이 5억 원으로 중요성 금액에 미달하기 때문에 감사의견에 영향을 미치지 않는다. |
| B | 적정의견 | 계속기업 관련 중요한 불확실성 단락 | 계속기업 관련 중요한 불확실성이 존재하지만 회사가 주석에 적절히 공시하였으므로 감사의견에 미치는 영향은 없다. 그러나 해당 내용은 재무제표 이용자가 재무제표를 이해하는 데 근본적으로 중요한 사항이므로 ‘계속기업 관련 중요한 불확실성’ 단락을 첨부하여 주석과 중요한 불확실성이 존재한다는 사실 등을 기재하여야 한다. |"		NEEDS_CHECK	장문/표 포함 항목: 원문 대조 검수 권장
doe-p05-c02-s01-q007	5	2	1	7	17 수정	2017	p.274	감사의견의 형성과 감사보고서	감사보고서의 작성과 보고	감사보고서의 구성요소	감사인은 회계감사기준에 따라 감사를 수행하고 그 결과를 감사보고서로 제시한다. 다음은 핵심감사사항에 대한 설명들이다. 핵심감사사항을 감사보고서에 기재하는 목적과 그 기재를 통해서 재무제표이용자들이 추가적으로 얻을 수 있는 효익을 2가지만 서술하시오.	"(1) 기재목적: 수행된 감사에 대하여 투명성을 제고함으로써, 감사보고서에서의 커뮤니케이션 가치를 향상시키는데 있다.

(2) 추가적으로 얻을 수 있는 효익: 다음 중 2가지
① 재무제표 이용자들이 감사인의 전문적 판단에 따라, 당기 재무제표감사에서 가장 유의적인 사항들을 이해하는 데 도움이 될 수 있도록 추가적인 정보를 제공한다.
② 재무제표 이용자들이 기업과 감사받은 재무제표에서 유의적경영진판단 분야를 이해하는데 도움이 될 수 있다.
③ 재무제표 이용자들에게 기업, 감사받은 재무제표, 또는 수행된 감사와 관련한 특정 사항에 관하여 경영진과 지배기구에 더 많이 관여할 수 있는 근거를 제공할 수도 있다."		NEEDS_CHECK	장문/표 포함 항목: 원문 대조 검수 권장
doe-p05-c02-s01-q008	5	2	1	8	18	2018	p.275	감사의견의 형성과 감사보고서	감사보고서의 작성과 보고	감사보고서의 구성요소	감사인이 최종적으로 핵심감사사항목을 결정하는 과정에서 고려해야 할 세 가지 사항을 서술하시오.	"감사인은 핵심감사사항목을 결정할 때 다음의 3가지 사항을 고려하여야 한다.
① 중요왜곡표시위험이 더 높게 평가되거나 유의적 위험으로 식별된 분야
② 추정불확실성이 높은 것으로 식별된 회계추정치를 포함하여, 유의적경영진판단이 수반된 재무제표 분야와 관련되는 유의적감사인판단
③ 보고기간 중 발생한 유의적인 사건이나 거래가 감사에 미치는 영향"	핵심감사사항은 지배기구와 커뮤니케이션한 유의적인 사항 중에서 감사를 수행할 때 ‘유의적감사인주의’를 요구한 사항들을 결정한 뒤, 그 중에서 가장 유의적인 사항들을 핵심감사사항으로 결정하여야 하므로, 결국 위의 예제는 유의적감사인주의 결정시 고려사항을 묻는 문제가 된다.	CONFIRMED	
doe-p05-c02-s01-q009	5	2	1	9	21	2021	p.275	감사의견의 형성과 감사보고서	감사보고서의 작성과 보고	감사보고서의 구성요소	핵심감사사항은 감사인의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인 사항을 의미한다. 감사인은 지배기구와 커뮤니케이션한 사항 중에서 감사를 수행하는데 있어 유의적감사인주의를 요구한 사항들을 결정하여야 하며, 그 중에서 가장 유의적인 사항들을 핵심감사사항으로 정한다. 감사인이 유의적감사인주의를 요구한 사항들을 결정할 때 고려할 요소를 세 가지 서술하시오.	"감사인이 유의적감사인주의를 요구한 사항들을 결정할 때 다음의 3가지 사항을 고려하여야 한다.
① 중요왜곡표시위험이 더 높게 평가되거나 유의적 위험으로 식별된 분야
② 추정불확실성이 높은 것으로 식별된 회계추정치를 포함하여, 유의적경영진판단이 수반된 재무제표 분야와 관련되는 유의적감사인판단
③ 보고기간 중 발생한 유의적인 사건이나 거래가 감사에 미치는 영향"		CONFIRMED	
doe-p05-c02-s01-q010	5	2	1	10	22	2022	p.276	감사의견의 형성과 감사보고서	감사보고서의 작성과 보고	감사보고서의 구성요소	"다음은 A회계법인이 주요 감사항목이라고 판단한 사항이며, 그 외에 고려할 감사항목은 없는 것으로 가정한다.

• 20×1년 3분기까지 해외 매출의 기간귀속, 특수관계자 거래 공시, 그룹감사 관련 사항을 감사위원회와 커뮤니케이션함
• 해외 매출의 기간귀속 및 특수관계자 거래 공시를 유의적 감사인주의가 요구되는 사항으로 판단함
• 20×1년 4분기 중 해외 신규 투자거래 발생사실이 연간감사에 가장 유의적인 사항일 가능성이 높다고 판단하고 감사위원회와 추가적인 커뮤니케이션을 수행하여 핵심감사사항을 결정할 계획임

(주)민국은 상장법인이므로 핵심감사사항을 선정하여야 한다. 감사인이 핵심감사사항 선정과정에서 고려하여야 하는 사항 세 가지를 서술하고, 이러한 고려사항들을 (주)민국의 상황에 적용하는 경우 각 고려사항별로 관련 감사항목을 모두 기재하시오."	"| 구분 | 고려사항 | 감사항목 |
|---|---|---|
| ① | 지배기구와 커뮤니케이션한 사항들 | 해외매출의 기간귀속, 특수관계자 거래 공시, 그룹감사 관련 사항, 해외 신규 투자거래 발생사실 |
| ② | 유의적감사인주의를 요구하는 사항들 | 해외매출의 기간귀속, 특수관계자 거래 공시, 해외 신규 투자거래 발생사실 |
| ③ | 가장 유의적인 사항(들) | 해외 신규 투자거래 발생사실 |"	위 예제는 핵심감사사항의 결정방법(순서) 3가지와 유의적감사인주의 결정시 고려사항 3가지 중 어떤 것을 묻는 것인지 명확하지 않아 아쉬움이 남는 문제였다.	NEEDS_CHECK	장문/표 포함 항목: 원문 대조 검수 권장
